geo,time,subjective_poverty,arop,unemployment_rate,real_gdp_pc,severe_mat_soc_deprivation,aic_pps_pc,gdp_pps_pc,housing_cost_overburden,arrears,unexpected_expenses,real_gdp_pc_k,aic_pps_pc_k,gdp_pps_pc_k,debt_to_income,arop_before_transfers,transfer_effect,pct_below_peak,ltu_rate,cum_gdp_shortfall_2008base,cum_gdp_shortfall_ownpeak,cum_wage_shortfall_2008base,cum_wage_shortfall_ownpeak,cum_excess_unemployment,cum_excess_ltu,cum_threshold_shortfall,gdp_years_below_2008,gdp_years_below_peak,gdp_longest_streak_2008,gdp_longest_streak_peak,gdp_cum_negative_years,wage_years_below_2008,wage_years_below_peak,wage_longest_streak_2008,wage_longest_streak_peak,wage_cum_negative_years,slope5_real_wage,slope5_real_gdp,slope5_unemployment,years_worst_quintile_unemp,years_worst_quintile_wage,share_worst_unemployment,share_worst_ltu,share_worst_real_wage,share_worst_real_gdp,share_worst_threshold,share_worst_composite
IT,2022,22.3,20.1,8.1,32310.0,4.5,24554.1,35300.0,6.6,6.2,32.9,32.31,24.5541,35.3,60.67,46.4,26.299999999999997,0.0,4.6,88.84026258205688,88.84026258205688,66.93271166220246,77.63885248958005,32.9,31.299999999999997,66.53662362920585,0.0,0.0,13.0,13.0,5.0,12.0,15.0,12.0,15.0,7.0,-0.5642676303988472,376.0000000001819,-0.5400000000001486,8.0,6.0,0.5714285714285714,0.6428571428571429,0.4,0.0,0.8,0.3333333333333333
IT,2023,18.7,18.9,7.7,32630.0,4.7,25657.3,37700.0,5.7,5.0,28.8,32.63,25.6573,37.7,56.91,46.6,27.700000000000003,0.0,4.2,88.84026258205688,88.84026258205688,78.23280590230448,89.67963927221737,32.9,31.799999999999997,71.7880873246923,0.0,0.0,13.0,13.0,5.0,13.0,16.0,13.0,16.0,8.0,-1.3135384084516104,810.9999999998796,-0.5599999999999526,9.0,7.0,0.6,0.6666666666666666,0.4375,0.0,0.8125,0.25
IT,2024,18.7,18.9,6.5,32900.0,4.6,26638.5,39100.0,5.1,5.3,29.9,32.9,26.6385,39.1,55.43,46.8,27.9,0.0,3.3,88.84026258205688,88.84026258205688,87.62712656708328,99.81465247953147,32.9,31.799999999999997,74.40627705143442,0.0,0.0,13.0,13.0,5.0,14.0,17.0,14.0,17.0,8.0,-0.915243214711732,1146.9999999999068,-0.7399999999998916,9.0,8.0,0.5625,0.6875,0.47058823529411764,0.0,0.8235294117647058,0.20833333333333334
LT,2015,28.9,22.2,9.1,14630.0,14.6,14729.4,20700.0,9.1,9.8,53.2,14.63,14.7294,20.7,36.65,42.8,20.6,0.0,3.9,29.588607594936704,29.588607594936704,62.6341566388316,62.6341566388316,5.6,16.0,28.57225758795032,0.0,0.0,3.0,3.0,1.0,0.0,0.0,6.0,6.0,2.0,3.729934338120348,625.0000000000521,-1.5300000000001317,3.0,4.0,0.42857142857142855,0.14285714285714285,0.5,0.125,0.375,0.3333333333333333
LT,2016,29.6,21.9,7.9,15200.0,15.4,15341.4,21400.0,7.8,10.7,53.2,15.2,15.3414,21.4,36.11,42.0,20.1,0.0,3.0,29.588607594936704,29.588607594936704,62.6341566388316,62.6341566388316,5.6,16.0,28.57225758795032,0.0,0.0,3.0,3.0,1.0,0.0,0.0,6.0,6.0,2.0,4.9557049534694695,589.0000000001494,-1.3700000000003585,3.0,4.0,0.375,0.125,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.3333333333333333
LT,2017,28.200000000000003,22.9,7.1,16090.0,14.4,16243.5,23100.0,7.2,8.7,50.6,16.09,16.2435,23.1,38.13,42.3,19.4,0.0,2.7,29.588607594936704,29.588607594936704,62.6341566388316,62.6341566388316,5.6,16.0,28.57225758795032,0.0,0.0,3.0,3.0,1.0,0.0,0.0,6.0,6.0,2.0,5.598377346792991,631.9999999999092,-1.2199999999998352,3.0,4.0,0.3333333333333333,0.1111111111111111,0.4,0.1,0.3,0.25
LT,2018,23.4,22.9,6.2,17030.0,12.0,17087.4,24700.0,5.6,10.3,48.8,17.03,17.087400000000002,24.7,38.59,41.8,18.9,0.0,2.0,29.588607594936704,29.588607594936704,62.6341566388316,62.6341566388316,5.6,16.0,28.57225758795032,0.0,0.0,3.0,3.0,1.0,0.0,0.0,6.0,6.0,2.0,5.973876735575633,731.9999999998349,-1.0999999999998151,3.0,4.0,0.3,0.1,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.24
LT,2019,19.0,20.6,6.3,17870.0,9.7,17999.4,26400.0,4.8,8.2,46.8,17.87,17.9994,26.4,38.42,42.9,22.299999999999997,0.0,1.9,29.588607594936704,29.588607594936704,62.6341566388316,62.6341566388316,5.6,16.0,28.57225758795032,0.0,0.0,3.0,3.0,1.0,0.0,0.0,6.0,6.0,2.0,6.707360655809476,830.9999999999831,-0.7299999999999999,3.0,4.0,0.2727272727272727,0.09090909090909091,0.3333333333333333,0.08333333333333333,0.25,0.125
LT,2020,15.1,20.9,8.5,17890.0,8.1,17653.6,26400.0,2.7,7.1,41.8,17.89,17.653599999999997,26.4,37.75,41.0,20.1,0.0,2.5,29.588607594936704,29.588607594936704,62.6341566388316,62.6341566388316,5.6,16.0,28.57225758795032,0.0,0.0,3.0,3.0,1.0,0.0,0.0,6.0,6.0,2.0,7.369396644043479,715.9999999999598,0.0400000000000528,4.0,4.0,0.3333333333333333,0.16666666666666666,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.25
LT,2021,12.9,20.0,7.1,19040.0,6.4,19590.7,29300.0,2.7,6.6,36.4,19.04,19.5907,29.3,37.28,42.5,22.5,0.0,2.6,29.588607594936704,29.588607594936704,62.6341566388316,62.6341566388316,5.6,16.0,28.57225758795032,0.0,0.0,3.0,3.0,1.0,0.0,0.0,6.0,6.0,2.0,8.150346629449805,676.0000000001131,0.2300000000000661,4.0,4.0,0.3076923076923077,0.15384615384615385,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.28
LT,2022,12.6,20.9,6.0,19350.0,6.0,21102.0,31300.0,3.5,6.0,39.3,19.35,21.102,31.3,36.43,40.7,19.800000000000004,0.0,2.3,29.588607594936704,29.588607594936704,62.6341566388316,71.56973100507363,5.6,16.0,28.57225758795032,0.0,0.0,3.0,3.0,1.0,0.0,1.0,6.0,6.0,3.0,5.125749664528728,581.0000000001677,0.0399999999999647,4.0,4.0,0.2857142857142857,0.14285714285714285,0.26666666666666666,0.06666666666666667,0.2,0.28
LT,2023,13.4,20.6,6.9,19220.0,6.1,21947.9,32900.0,5.2,7.1,40.5,19.22,21.9479,32.9,35.47,40.9,20.299999999999997,0.6718346253229974,2.3,29.588607594936704,30.260442220259705,62.6341566388316,76.19217309484173,5.6,16.0,28.57225758795032,0.0,1.0,3.0,3.0,2.0,0.0,2.0,6.0,6.0,3.0,2.426841475502185,415.9999999999485,-0.1299999999999257,4.0,4.0,0.26666666666666666,0.13333333333333333,0.25,0.0625,0.1875,0.16
LT,2024,11.4,21.5,7.1,19690.0,6.1,23259.0,34900.0,6.2,5.0,41.3,19.69,23.259,34.9,36.68,40.3,18.799999999999997,0.0,2.3,29.588607594936704,30.260442220259705,62.6341566388316,76.19217309484173,5.6,16.0,28.57225758795032,0.0,0.0,3.0,3.0,2.0,0.0,0.0,6.0,6.0,3.0,2.2720418517812897,377.99999999997425,-0.3000000000000237,4.0,4.0,0.25,0.1875,0.23529411764705882,0.058823529411764705,0.17647058823529413,0.2
LU,2015,12.4,15.3,6.7,102530.0,2.5,32740.4,77600.0,6.0,5.2,23.0,102.53,32.7404,77.6,159.12,44.7,29.4,4.061008702161504,1.9,30.663422850191807,30.663422850191807,0.8940846520989965,6.4919559083452185,3.200000000000002,2.4000000000000004,9.368411295540495,7.0,7.0,7.0,7.0,3.0,0.0,0.0,1.0,4.0,2.0,0.8083045208334474,163.00000000001032,0.4400000000000383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664
LU,2016,12.4,15.8,6.3,104920.0,2.0,33041.0,78500.0,7.0,6.6,21.9,104.92,33.041,78.5,165.01,44.4,28.6,1.8246467671002151,2.2,32.48806961729203,32.48806961729203,0.8940846520989965,6.4919559083452185,4.400000000000002,3.4000000000000004,14.928413709669186,8.0,8.0,8.0,8.0,3.0,0.0,0.0,1.0,4.0,2.0,1.2797895454481885,748.000000000244,0.3200000000000609,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.125
LU,2017,12.6,16.4,5.5,104020.0,1.9,33906.5,78900.0,7.1,3.0,20.4,104.02,33.9065,78.9,165.4,44.9,28.5,2.666791428838776,2.1,35.154861046130804,35.154861046130804,0.8940846520989965,6.4919559083452185,4.8000000000000025,4.300000000000001,14.928413709669186,9.0,9.0,9.0,9.0,4.0,0.0,0.0,1.0,4.0,2.0,1.1422798563697178,668.9999999999095,-0.0399999999999756,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
LU,2018,12.8,16.7,5.6,103640.0,1.6,34603.1,79000.0,9.3,,19.7,103.64,34.6031,79.0,172.97,47.4,30.7,3.022363619350613,1.4,38.17722466548142,38.17722466548142,0.8940846520989965,6.4919559083452185,5.3000000000000025,4.500000000000001,19.767775241471412,10.0,10.0,10.0,10.0,5.0,0.0,0.0,1.0,4.0,2.0,1.0598317484307762,426.99999999998454,-0.1799999999999143,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.12
LU,2019,10.5,17.5,5.6,104310.0,1.4,34793.5,78700.0,10.1,,16.7,104.31,34.7935,78.7,172.55,46.1,28.6,2.395433704500795,1.3,40.57265836998221,40.57265836998221,0.8940846520989965,6.4919559083452185,5.8000000000000025,4.6000000000000005,21.042187500189797,11.0,11.0,11.0,11.0,5.0,0.0,0.0,1.0,4.0,2.0,0.8462453045533139,228.00000000000577,-0.2900000000000061,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125
LU,2020,12.4,17.4,6.8,102190.0,1.7,32429.9,77900.0,8.5,4.9,22.5,102.19,32.4299,77.9,170.46,47.4,30.0,4.379152241040517,1.7,44.95181061102272,44.95181061102272,0.8940846520989965,6.4919559083452185,7.500000000000003,5.1000000000000005,21.042187500189797,12.0,12.0,12.0,12.0,6.0,0.0,0.0,1.0,4.0,2.0,0.8675458341450428,-516.999999999975,0.1100000000000256,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.125
LU,2021,10.0,18.1,5.3,107570.0,2.4,35615.9,87100.0,5.1,6.6,21.3,107.57,35.6159,87.1,180.75,42.9,24.799999999999997,0.0,1.8,44.95181061102272,44.95181061102272,0.8940846520989965,6.4919559083452185,7.700000000000003,5.700000000000001,21.042187500189797,0.0,0.0,12.0,12.0,6.0,0.0,0.0,1.0,4.0,2.0,1.0356887623809918,565.0000000001804,0.0799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.08
LU,2022,5.8,17.3,4.6,104100.0,2.0,39260.1,90400.0,9.0,7.2,18.8,104.1,39.2601,90.4,182.52,40.9,23.6,3.225806451612903,1.3,47.543744736595855,48.17761706263562,0.8940846520989965,10.230647907861638,7.700000000000003,5.800000000000001,21.042187500189797,1.0,1.0,12.0,12.0,7.0,0.0,1.0,1.0,4.0,3.0,0.2074276937229045,418.0000000001589,-0.2300000000001121,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.08
LU,2023,6.1,18.8,5.2,102250.0,2.5,41830.6,95100.0,11.5,8.7,24.1,102.25,41.8306,95.1,169.04,40.9,22.1,4.945616807660128,1.7,51.86675400018713,53.12323387029575,0.8940846520989965,10.230647907861638,7.800000000000003,6.300000000000001,21.042187500189797,2.0,2.0,12.0,12.0,8.0,0.0,0.0,1.0,4.0,3.0,0.6222440743091512,-221.00000000005303,-0.2999999999999296,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.08
LU,2024,8.5,18.1,6.4,101000.0,2.3,43699.3,97700.0,8.0,8.5,22.5,101.0,43.6993,97.7,164.64,40.5,22.4,6.107650832016361,1.6,57.35940862730419,59.23088470231211,0.8940846520989965,10.230647907861638,9.100000000000003,6.700000000000001,21.042187500189797,3.0,3.0,12.0,12.0,9.0,0.0,0.0,1.0,4.0,3.0,0.9410107910275806,-769.9999999997791,-0.0900000000000525,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.12
LV,2015,42.7,22.5,9.9,13750.0,15.4,11643.3,17400.0,8.1,18.0,60.4,13.75,11.6433,17.4,44.36,40.9,18.4,0.0,4.9,47.67441860465118,47.67441860465118,83.35418954698032,83.35418954698032,2.0,14.5,47.051719565224346,0.0,0.0,5.0,5.0,2.0,0.0,0.0,6.0,6.0,3.0,5.6924848407605415,552.0000000000493,-1.7000000000001323,4.0,5.0,0.5714285714285714,0.5714285714285714,0.625,0.25,0.5,0.2916666666666667
LV,2016,39.3,21.8,9.7,14230.0,12.6,12193.4,17900.0,7.0,14.9,60.0,14.23,12.1934,17.9,39.76,40.2,18.4,0.0,4.4,47.67441860465118,47.67441860465118,83.35418954698032,83.35418954698032,2.0,14.5,47.051719565224346,0.0,0.0,5.0,5.0,2.0,0.0,0.0,6.0,6.0,3.0,6.345391648190338,474.000000000137,-1.2800000000001923,4.0,5.0,0.5,0.5,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.16666666666666666
LV,2017,40.5,22.1,8.7,14850.0,12.9,12881.1,19000.0,6.9,14.0,59.9,14.85,12.8811,19.0,37.45,39.9,17.799999999999997,0.0,3.6,47.67441860465118,47.67441860465118,83.35418954698032,83.35418954698032,2.0,14.5,47.051719565224346,0.0,0.0,5.0,5.0,2.0,0.0,0.0,6.0,6.0,3.0,6.492918952640355,528.9999999999212,-0.7599999999999044,4.0,5.0,0.4444444444444444,0.4444444444444444,0.5,0.2,0.4,0.375
LV,2018,32.1,23.3,7.4,15610.0,10.4,13535.4,20200.0,6.7,13.8,55.3,15.61,13.5354,20.2,33.87,39.1,15.8,0.0,3.4,47.67441860465118,47.67441860465118,83.35418954698032,83.35418954698032,2.0,14.5,47.051719565224346,0.0,0.0,5.0,5.0,2.0,0.0,0.0,6.0,6.0,3.0,6.085431613592109,603.999999999875,-0.819999999999821,4.0,5.0,0.4,0.4,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.28
LV,2019,25.0,22.9,6.3,15820.0,7.5,13933.3,20900.0,5.4,9.9,49.8,15.82,13.9333,20.9,32.7,39.3,16.4,0.0,2.7,47.67441860465118,47.67441860465118,83.35418954698032,83.35418954698032,2.0,14.5,47.051719565224346,0.0,0.0,5.0,5.0,2.0,0.0,0.0,6.0,6.0,3.0,5.110012512866392,551.999999999992,-0.949999999999974,4.0,5.0,0.36363636363636365,0.36363636363636365,0.4166666666666667,0.16666666666666666,0.3333333333333333,0.375
LV,2020,24.2,21.6,8.1,15370.0,7.0,13576.0,20900.0,4.8,9.7,45.6,15.37,13.576,20.9,32.13,38.4,16.799999999999997,2.8445006321112514,2.4,47.67441860465118,50.51891923676243,83.35418954698032,83.35418954698032,2.0,14.5,47.051719565224346,0.0,1.0,5.0,5.0,3.0,0.0,0.0,6.0,6.0,3.0,4.183607698354398,324.9999999999636,-0.5599999999999412,5.0,5.0,0.4166666666666667,0.3333333333333333,0.38461538461538464,0.15384615384615385,0.3076923076923077,0.25
LV,2021,20.1,23.4,7.6,16580.0,5.3,15658.9,23500.0,4.9,7.2,41.7,16.58,15.6589,23.5,32.72,40.5,17.1,0.0,2.3,47.67441860465118,50.51891923676243,83.35418954698032,83.35418954698032,2.0,14.5,47.051719565224346,0.0,0.0,5.0,5.0,3.0,0.0,0.0,6.0,6.0,3.0,4.040533933653523,322.0000000000565,-0.1499999999999626,5.0,5.0,0.38461538461538464,0.3076923076923077,0.35714285714285715,0.14285714285714285,0.2857142857142857,0.28
LV,2022,23.9,22.5,6.9,16890.0,7.8,17327.4,24900.0,5.4,6.9,44.1,16.89,17.3274,24.9,31.0,40.7,18.200000000000003,0.0,2.0,47.67441860465118,50.51891923676243,83.35418954698032,88.01246695926378,2.0,14.5,47.051719565224346,0.0,0.0,5.0,5.0,3.0,0.0,1.0,6.0,6.0,4.0,2.22063738261094,332.0000000001227,0.0300000000000446,6.0,5.0,0.42857142857142855,0.2857142857142857,0.3333333333333333,0.13333333333333333,0.26666666666666666,0.48
LV,2023,24.0,22.5,6.5,16770.0,6.2,18304.1,26800.0,7.2,7.9,44.8,16.77,18.3041,26.8,30.9,40.6,18.1,0.7104795737122558,1.8,47.67441860465118,51.22939881047468,83.35418954698032,96.51183868163572,2.0,14.5,47.051719565224346,0.0,1.0,5.0,5.0,4.0,0.0,2.0,6.0,6.0,5.0,0.0785619783261407,341.99999999994986,-0.0799999999999779,6.0,5.0,0.4,0.26666666666666666,0.3125,0.125,0.25,0.44
LV,2024,23.299999999999997,21.6,6.9,16910.0,5.3,19157.8,27500.0,6.7,7.5,45.3,16.91,19.1578,27.5,31.27,37.8,16.199999999999996,0.0,2.2,47.67441860465118,51.22939881047468,83.35418954698032,96.51183868163572,2.0,14.5,47.051719565224346,0.0,0.0,5.0,5.0,4.0,0.0,0.0,6.0,6.0,5.0,0.7338061800678803,326.99999999998533,-0.3499999999999658,6.0,5.0,0.375,0.25,0.29411764705882354,0.17647058823529413,0.23529411764705882,0.44
MT,2015,21.6,16.6,5.4,25520.0,8.2,16230.4,27600.0,1.1,10.9,21.4,25.52,16.2304,27.6,92.5,37.4,20.799999999999997,0.0,2.7,2.1435692921236296,2.1435692921236296,0.0567223833256775,2.8150143983456815,0.0,3.7,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0142608973441196,1162.0000000000982,-0.2500000000000213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
MT,2016,19.9,16.5,4.7,25960.0,5.2,16494.2,28500.0,1.4,10.4,20.8,25.96,16.4942,28.5,90.64,37.7,21.200000000000003,0.0,2.4,2.1435692921236296,2.1435692921236296,0.0567223833256775,2.8150143983456815,0.0,3.7,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.895511014755476,1176.000000000318,-0.3700000000001192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
MT,2017,16.1,16.7,4.0,28530.0,4.3,17037.5,31400.0,1.4,6.5,15.6,28.53,17.0375,31.4,99.65,37.5,20.8,0.0,2.0,2.1435692921236296,2.1435692921236296,0.0567223833256775,2.8150143983456815,0.0,3.7,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,3.3644824798835797,1397.9999999997892,-0.5199999999999189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664
MT,2018,14.1,16.8,4.0,29510.0,4.7,18006.3,32600.0,1.7,8.1,13.9,29.51,18.0063,32.6,99.31,37.0,20.2,0.0,1.9,2.1435692921236296,2.1435692921236296,0.0567223833256775,2.8150143983456815,0.0,3.7,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,4.092575613963444,1434.9999999996926,-0.4799999999999042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
MT,2019,12.3,17.1,4.1,29480.0,5.0,18707.2,33400.0,2.6,7.8,15.1,29.48,18.7072,33.4,102.2,36.8,19.699999999999996,0.1016604540833615,1.0,2.1435692921236296,2.245229746206988,0.0567223833256775,2.8150143983456815,0.0,3.7,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,4.090843805698103,1146.9999999999968,-0.3300000000000076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
MT,2020,15.4,16.9,4.9,27870.0,5.1,17380.8,31900.0,2.8,7.0,16.3,27.87,17.3808,31.9,103.28,35.1,18.200000000000003,5.557438156557099,1.3,2.1435692921236296,7.802667902764085,0.0567223833256775,2.8150143983456815,0.0,3.7,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,3.579063898048717,476.99999999989853,0.0500000000000238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664
MT,2021,15.4,16.9,3.8,31420.0,5.4,18948.5,36200.0,2.7,7.8,15.7,31.42,18.9485,36.2,99.88,36.2,19.300000000000004,0.0,1.0,2.1435692921236296,7.802667902764085,0.0567223833256775,2.8150143983456815,0.0,3.7,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,3.531142822307957,414.0000000001028,0.0499999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
MT,2022,21.4,16.7,3.5,31390.0,4.9,20328.8,37400.0,2.9,6.1,15.4,31.39,20.3288,37.4,97.38,35.1,18.4,0.0954805856142584,1.2,2.1435692921236296,7.8981484883783395,0.0567223833256775,2.8150143983456815,0.0,3.7,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,2.0,1.0,2.6222704511395936,570.0000000002525,-0.1300000000000727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
MT,2023,16.6,16.6,3.5,33380.0,4.1,23054.8,41900.0,6.0,5.7,15.9,33.38,23.0548,41.9,89.81,33.6,17.0,0.0,0.8,2.1435692921236296,7.8981484883783395,0.0567223833256775,6.8698738327687465,0.0,3.7,0.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,2.0,2.0,1.2193957629731107,1131.9999999999118,-0.2599999999999589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
MT,2024,17.3,16.9,3.2,34480.0,4.3,24129.1,43900.0,5.9,5.9,18.3,34.48,24.1291,43.9,83.88,32.7,15.800000000000004,0.0,0.7,2.1435692921236296,7.8981484883783395,0.0567223833256775,6.8698738327687465,0.0,3.7,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,2.0,2.0,1.3779860641175283,1517.999999999808,-0.3699999999999725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
NL,2015,12.9,11.6,7.9,45530.0,3.2,22810.0,36600.0,14.9,5.7,22.9,45.53,22.81,36.6,225.97,39.1,27.5,0.9355961705831156,2.7,20.40905134899911,20.40905134899911,0.8647979983847023,7.044159255140173,10.999999999999996,6.5,9.985518622490943,7.0,7.0,7.0,7.0,3.0,0.0,6.0,2.0,6.0,5.0,-0.0360270434709676,151.00000000001202,0.5400000000000368,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.041666666666666664
NL,2016,12.6,12.7,7.0,46380.0,2.6,22703.8,36900.0,10.7,5.0,22.5,46.38,22.7038,36.9,222.99,38.4,25.7,0.0,2.3,20.40905134899911,20.40905134899911,0.8647979983847023,7.044159255140173,12.599999999999998,7.9,9.985518622490943,0.0,0.0,7.0,7.0,3.0,0.0,0.0,2.0,6.0,5.0,0.5282802857298805,532.0000000001968,0.0099999999998757,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.041666666666666664
NL,2017,11.5,13.2,5.9,47390.0,2.6,23638.5,38500.0,9.4,4.6,20.7,47.39,23.6385,38.5,224.27,37.9,24.7,0.0,1.7,20.40905134899911,20.40905134899911,0.8647979983847023,7.455248750064712,13.099999999999998,8.700000000000001,9.985518622490943,0.0,0.0,7.0,7.0,3.0,0.0,1.0,2.0,6.0,6.0,0.6305066552509533,791.9999999998784,-0.5999999999998764,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.041666666666666664
NL,2018,10.0,13.3,4.9,48180.0,2.6,24461.9,39900.0,9.4,3.8,21.5,48.18,24.4619,39.9,217.84,37.9,24.6,0.0,1.2,20.40905134899911,20.40905134899911,0.8647979983847023,7.455248750064712,13.099999999999998,9.0,9.985518622490943,0.0,0.0,7.0,7.0,3.0,0.0,0.0,2.0,6.0,6.0,0.4842682411060727,865.9999999998187,-0.8999999999997955,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.04
NL,2019,10.1,13.2,4.4,48970.0,2.8,24584.2,40500.0,9.9,4.0,21.9,48.97,24.5842,40.5,209.84,37.3,24.1,0.0,0.9,20.40905134899911,20.40905134899911,0.8647979983847023,7.455248750064712,13.099999999999998,9.0,9.985518622490943,0.0,0.0,7.0,7.0,3.0,0.0,0.0,2.0,6.0,6.0,0.5198793294552911,867.9999999999849,-0.9099999999999898,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666
NL,2020,7.5,13.4,4.9,46810.0,2.2,24051.6,40000.0,8.3,3.2,19.1,46.81,24.051599999999997,40.0,209.34,37.2,23.800000000000004,4.41086379415969,0.7,20.40905134899911,24.81991514315881,0.8647979983847023,7.455248750064712,13.099999999999998,9.0,9.985518622490943,0.0,1.0,7.0,7.0,4.0,0.0,0.0,2.0,6.0,6.0,0.840882936963725,243.99999999994807,-0.5699999999999477,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.041666666666666664
NL,2021,5.6,14.4,4.2,49490.0,2.1,26278.2,43700.0,8.3,2.6,15.1,49.49,26.2782,43.7,206.69,37.9,23.5,0.0,0.8,20.40905134899911,24.81991514315881,0.8647979983847023,7.535487891093666,13.099999999999998,9.0,9.985518622490943,0.0,0.0,7.0,7.0,4.0,0.0,1.0,2.0,6.0,7.0,1.1467950486308427,283.00000000004394,-0.3400000000000382,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.04
NL,2022,6.9,14.5,3.5,51480.0,2.5,29426.6,48500.0,10.0,2.9,14.6,51.48,29.426599999999997,48.5,197.12,36.9,22.4,0.0,0.7,20.40905134899911,24.81991514315881,2.762015098814203,15.172877136910104,13.099999999999998,9.0,9.985518622490943,0.0,0.0,7.0,7.0,4.0,1.0,2.0,2.0,6.0,8.0,-0.5422617091297391,712.0000000002618,-0.3000000000000926,0.0,1.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.12
NL,2023,7.3,13.0,3.6,50660.0,2.7,31056.8,50200.0,9.3,2.6,15.9,50.66,31.0568,50.2,183.17,37.0,24.0,1.592851592851593,0.5,20.40905134899911,26.412766736010397,2.9399357141669213,21.090969897649757,13.099999999999998,9.0,9.985518622490943,0.0,1.0,7.0,7.0,5.0,2.0,3.0,2.0,6.0,8.0,-1.3374899671018896,804.9999999998463,-0.2999999999999542,0.0,1.0,0.0,0.0,0.0625,0.0,0.0625,0.04
NL,2024,7.3,12.1,3.7,50870.0,3.1,32491.2,53400.0,6.9,3.9,16.9,50.87,32.4912,53.4,180.46,36.6,24.5,1.184926184926185,0.5,20.40905134899911,27.59769292093658,2.9399357141669213,23.744900772747457,13.099999999999998,9.0,9.985518622490943,0.0,2.0,7.0,7.0,5.0,0.0,4.0,2.0,6.0,8.0,-1.1145715369906288,928.9999999999684,-0.299999999999985,0.0,1.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.04
PL,2015,29.4,17.6,7.7,11870.0,7.8,13384.2,19400.0,8.7,11.0,42.3,11.87,13.3842,19.4,56.59,43.6,26.0,0.0,3.0,0.0,0.0,65.90703632167292,65.90703632167292,7.699999999999999,6.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,3.0,1.0231829348392516,290.00000000002564,-0.5800000000000521,0.0,2.0,0.0,0.0,0.25,1.0,0.0,0.16666666666666666
PL,2016,24.799999999999997,17.3,6.3,12240.0,5.4,13575.4,19700.0,7.7,11.0,37.9,12.24,13.5754,19.7,56.8,43.1,25.8,0.0,2.2,0.0,0.0,69.71632074478256,69.71632074478256,7.699999999999999,6.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,3.0,1.7469662619504092,374.0000000001204,-1.110000000000389,0.0,2.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.16666666666666666
