geo,time,wstatus,worktime,weekly_actual_hours
DE,2025,SELF,FT,43.5
DK,2008,SELF,FT,47.3
DK,2009,SELF,FT,46.9
DK,2010,SELF,FT,47.1
DK,2011,SELF,FT,48.3
DK,2012,SELF,FT,47.7
DK,2013,SELF,FT,47.6
DK,2014,SELF,FT,47.5
DK,2015,SELF,FT,47.7
DK,2016,SELF,FT,45.8
DK,2017,SELF,FT,46.3
DK,2018,SELF,FT,45.9
DK,2019,SELF,FT,44.9
DK,2020,SELF,FT,44.6
DK,2021,SELF,FT,46.1
DK,2022,SELF,FT,44.7
DK,2023,SELF,FT,43.8
DK,2024,SELF,FT,42.7
DK,2025,SELF,FT,42.8
EE,2008,SELF,FT,42.8
EE,2009,SELF,FT,41.1
EE,2010,SELF,FT,42.3
EE,2011,SELF,FT,42.1
EE,2012,SELF,FT,42.6
EE,2013,SELF,FT,41.2
EE,2014,SELF,FT,40.6
EE,2015,SELF,FT,40.2
EE,2016,SELF,FT,41.8
EE,2017,SELF,FT,41.4
EE,2018,SELF,FT,41.1
EE,2019,SELF,FT,41.0
EE,2020,SELF,FT,40.1
EE,2021,SELF,FT,40.1
EE,2022,SELF,FT,40.4
EE,2023,SELF,FT,39.9
EE,2024,SELF,FT,39.3
EE,2025,SELF,FT,39.6
EL,2008,SELF,FT,47.3
EL,2009,SELF,FT,47.3
EL,2010,SELF,FT,47.3
EL,2011,SELF,FT,47.3
EL,2012,SELF,FT,47.3
EL,2013,SELF,FT,47.7
EL,2014,SELF,FT,47.8
EL,2015,SELF,FT,47.9
EL,2016,SELF,FT,48.1
EL,2017,SELF,FT,48.0
EL,2018,SELF,FT,47.7
EL,2019,SELF,FT,47.7
EL,2020,SELF,FT,46.7
EL,2021,SELF,FT,47.0
EL,2022,SELF,FT,47.1
EL,2023,SELF,FT,46.2
EL,2024,SELF,FT,46.6
EL,2025,SELF,FT,46.1
ES,2008,SELF,FT,46.7
ES,2009,SELF,FT,46.9
ES,2010,SELF,FT,47.3
ES,2011,SELF,FT,47.3
ES,2012,SELF,FT,47.1
ES,2013,SELF,FT,47.3
ES,2014,SELF,FT,47.3
ES,2015,SELF,FT,47.1
ES,2016,SELF,FT,46.9
ES,2017,SELF,FT,46.6
ES,2018,SELF,FT,46.7
ES,2019,SELF,FT,46.1
ES,2020,SELF,FT,44.0
ES,2021,SELF,FT,44.7
ES,2022,SELF,FT,45.2
ES,2023,SELF,FT,44.9
ES,2024,SELF,FT,44.9
ES,2025,SELF,FT,44.5
EU27_2020,2008,SELF,FT,47.5
EU27_2020,2009,SELF,FT,47.0
EU27_2020,2010,SELF,FT,47.0
EU27_2020,2011,SELF,FT,47.0
EU27_2020,2012,SELF,FT,46.7
EU27_2020,2013,SELF,FT,46.4
EU27_2020,2014,SELF,FT,46.4
EU27_2020,2015,SELF,FT,46.2
EU27_2020,2016,SELF,FT,46.3
EU27_2020,2017,SELF,FT,45.9
EU27_2020,2018,SELF,FT,45.8
EU27_2020,2019,SELF,FT,45.5
EU27_2020,2020,SELF,FT,43.4
EU27_2020,2021,SELF,FT,44.4
EU27_2020,2022,SELF,FT,44.6
EU27_2020,2023,SELF,FT,44.1
EU27_2020,2024,SELF,FT,43.6
EU27_2020,2025,SELF,FT,43.3
FI,2008,SELF,FT,47.2
FI,2009,SELF,FT,46.1
FI,2010,SELF,FT,46.6
FI,2011,SELF,FT,46.7
FI,2012,SELF,FT,46.4
FI,2013,SELF,FT,45.3
FI,2014,SELF,FT,45.0
FI,2015,SELF,FT,45.2
FI,2016,SELF,FT,44.9
FI,2017,SELF,FT,45.0
FI,2018,SELF,FT,44.6
FI,2019,SELF,FT,44.4
FI,2020,SELF,FT,43.6
FI,2021,SELF,FT,43.6
FI,2022,SELF,FT,43.2
FI,2023,SELF,FT,42.5
FI,2024,SELF,FT,42.8
FI,2025,SELF,FT,43.0
FR,2008,SELF,FT,51.9
FR,2009,SELF,FT,51.2
FR,2010,SELF,FT,51.5
FR,2011,SELF,FT,51.1
FR,2012,SELF,FT,51.0
FR,2013,SELF,FT,49.4
FR,2014,SELF,FT,49.2
FR,2015,SELF,FT,49.0
FR,2016,SELF,FT,49.6
FR,2017,SELF,FT,48.7
FR,2018,SELF,FT,48.5
FR,2019,SELF,FT,48.2
FR,2020,SELF,FT,46.2
FR,2021,SELF,FT,46.7
FR,2022,SELF,FT,46.9
FR,2023,SELF,FT,46.5
FR,2024,SELF,FT,45.5
FR,2025,SELF,FT,45.0
HR,2008,SELF,FT,43.7
HR,2009,SELF,FT,43.4
HR,2010,SELF,FT,43.8
HR,2011,SELF,FT,43.5
HR,2012,SELF,FT,42.6
HR,2013,SELF,FT,42.0
HR,2014,SELF,FT,42.1
HR,2015,SELF,FT,41.8
HR,2016,SELF,FT,42.1
HR,2017,SELF,FT,42.5
HR,2018,SELF,FT,42.9
HR,2019,SELF,FT,43.2
HR,2020,SELF,FT,42.0
HR,2021,SELF,FT,41.4
HR,2022,SELF,FT,41.3
HR,2023,SELF,FT,41.2
HR,2024,SELF,FT,40.5
HR,2025,SELF,FT,40.5
HU,2008,SELF,FT,43.6
HU,2009,SELF,FT,43.0
HU,2010,SELF,FT,42.4
HU,2011,SELF,FT,42.3
HU,2012,SELF,FT,41.6
HU,2013,SELF,FT,41.3
HU,2014,SELF,FT,41.4
HU,2015,SELF,FT,41.2
HU,2016,SELF,FT,41.5
HU,2017,SELF,FT,41.2
HU,2018,SELF,FT,40.0
HU,2019,SELF,FT,40.5
HU,2020,SELF,FT,39.1
HU,2021,SELF,FT,40.0
HU,2022,SELF,FT,40.5
HU,2023,SELF,FT,39.6
HU,2024,SELF,FT,39.2
HU,2025,SELF,FT,39.0
IE,2008,SELF,FT,47.0
IE,2009,SELF,FT,46.8
IE,2010,SELF,FT,47.1
IE,2011,SELF,FT,47.2
IE,2012,SELF,FT,46.9
IE,2013,SELF,FT,47.0
IE,2014,SELF,FT,47.0
IE,2015,SELF,FT,47.4
IE,2016,SELF,FT,47.6
IE,2017,SELF,FT,47.9
IE,2018,SELF,FT,48.0
IE,2019,SELF,FT,48.0
IE,2020,SELF,FT,46.6
IE,2021,SELF,FT,47.4
IE,2022,SELF,FT,46.7
IE,2023,SELF,FT,45.5
IE,2024,SELF,FT,45.0
IE,2025,SELF,FT,45.0
IT,2008,SELF,FT,45.3
IT,2009,SELF,FT,44.8
IT,2010,SELF,FT,44.8
IT,2011,SELF,FT,44.5
IT,2012,SELF,FT,43.9
IT,2013,SELF,FT,44.4
IT,2014,SELF,FT,44.5
IT,2015,SELF,FT,44.8
IT,2016,SELF,FT,45.1
IT,2017,SELF,FT,45.3
IT,2018,SELF,FT,45.4
IT,2019,SELF,FT,45.4
IT,2020,SELF,FT,42.8
IT,2021,SELF,FT,44.3
IT,2022,SELF,FT,44.5
IT,2023,SELF,FT,44.3
IT,2024,SELF,FT,43.1
IT,2025,SELF,FT,42.2
LT,2008,SELF,FT,43.0
LT,2009,SELF,FT,42.0
LT,2010,SELF,FT,41.3
LT,2011,SELF,FT,41.2
LT,2012,SELF,FT,41.2
LT,2013,SELF,FT,40.8
LT,2014,SELF,FT,40.8
LT,2015,SELF,FT,41.2
LT,2016,SELF,FT,40.7
LT,2017,SELF,FT,40.4
LT,2018,SELF,FT,40.5
LT,2019,SELF,FT,40.7
LT,2020,SELF,FT,39.4
LT,2021,SELF,FT,39.5
LT,2022,SELF,FT,39.7
LT,2023,SELF,FT,39.6
LT,2024,SELF,FT,39.5
LT,2025,SELF,FT,40.0
LU,2008,SELF,FT,50.5
LU,2009,SELF,FT,49.3
LU,2010,SELF,FT,49.1
LU,2011,SELF,FT,48.6
LU,2012,SELF,FT,48.9
LU,2013,SELF,FT,46.9
LU,2014,SELF,FT,48.2
LU,2015,SELF,FT,46.9
LU,2016,SELF,FT,44.8
LU,2017,SELF,FT,45.7
LU,2018,SELF,FT,44.4
LU,2019,SELF,FT,44.2
LU,2020,SELF,FT,42.0
LU,2021,SELF,FT,42.6
LU,2022,SELF,FT,40.4
LU,2023,SELF,FT,40.9
LU,2024,SELF,FT,40.2
LU,2025,SELF,FT,41.7
LV,2008,SELF,FT,43.1
LV,2009,SELF,FT,42.7
LV,2010,SELF,FT,42.3
LV,2011,SELF,FT,42.8
LV,2012,SELF,FT,41.2
LV,2013,SELF,FT,41.0
LV,2014,SELF,FT,41.0
LV,2015,SELF,FT,41.2
LV,2016,SELF,FT,41.7
LV,2017,SELF,FT,40.8
LV,2018,SELF,FT,40.6
LV,2019,SELF,FT,40.5
LV,2020,SELF,FT,39.1
LV,2021,SELF,FT,40.2
LV,2022,SELF,FT,40.3
LV,2023,SELF,FT,40.0
LV,2024,SELF,FT,40.0
LV,2025,SELF,FT,39.0
MT,2008,SELF,FT,45.7
MT,2009,SELF,FT,45.5
MT,2010,SELF,FT,45.6
MT,2011,SELF,FT,45.1
MT,2012,SELF,FT,44.9
MT,2013,SELF,FT,45.0
MT,2014,SELF,FT,45.7
MT,2015,SELF,FT,45.9
MT,2016,SELF,FT,46.0
MT,2017,SELF,FT,44.9
MT,2018,SELF,FT,45.6
MT,2019,SELF,FT,46.4
MT,2020,SELF,FT,44.0
MT,2021,SELF,FT,43.6
MT,2022,SELF,FT,43.0
MT,2023,SELF,FT,42.9
MT,2024,SELF,FT,42.4
MT,2025,SELF,FT,42.2
NL,2008,SELF,FT,49.9
NL,2009,SELF,FT,49.2
NL,2010,SELF,FT,48.9
NL,2011,SELF,FT,48.9
NL,2012,SELF,FT,48.3
NL,2013,SELF,FT,47.6
NL,2014,SELF,FT,48.2
NL,2015,SELF,FT,47.8
NL,2016,SELF,FT,47.9
NL,2017,SELF,FT,47.9
NL,2018,SELF,FT,47.2
NL,2019,SELF,FT,47.1
NL,2020,SELF,FT,45.4
NL,2021,SELF,FT,41.4
NL,2022,SELF,FT,41.9
NL,2023,SELF,FT,41.5
NL,2024,SELF,FT,41.4
NL,2025,SELF,FT,41.1
PL,2008,SELF,FT,46.8
PL,2009,SELF,FT,45.9
PL,2010,SELF,FT,45.2
PL,2011,SELF,FT,44.9
PL,2012,SELF,FT,45.1
PL,2013,SELF,FT,45.1
PL,2014,SELF,FT,45.2
PL,2015,SELF,FT,44.7
PL,2016,SELF,FT,44.9
PL,2017,SELF,FT,44.5
PL,2018,SELF,FT,43.6
PL,2019,SELF,FT,43.3
PL,2020,SELF,FT,42.2
PL,2021,SELF,FT,44.7
PL,2022,SELF,FT,44.8
PL,2023,SELF,FT,44.3
PL,2024,SELF,FT,43.6
PL,2025,SELF,FT,43.7
PT,2008,SELF,FT,46.7
PT,2009,SELF,FT,46.0
PT,2010,SELF,FT,46.0
PT,2011,SELF,FT,48.3
PT,2012,SELF,FT,48.5
PT,2013,SELF,FT,48.2
PT,2014,SELF,FT,47.9
PT,2015,SELF,FT,47.4
PT,2016,SELF,FT,46.9
PT,2017,SELF,FT,47.2
PT,2018,SELF,FT,46.5
PT,2019,SELF,FT,45.9
PT,2020,SELF,FT,43.6
PT,2021,SELF,FT,44.5
PT,2022,SELF,FT,44.5
PT,2023,SELF,FT,44.4
PT,2024,SELF,FT,43.4
PT,2025,SELF,FT,43.5
RO,2008,SELF,FT,41.1
RO,2009,SELF,FT,40.8
RO,2010,SELF,FT,41.0
RO,2011,SELF,FT,40.8
RO,2012,SELF,FT,40.5
RO,2013,SELF,FT,40.1
RO,2014,SELF,FT,40.2
RO,2015,SELF,FT,39.3
RO,2016,SELF,FT,39.6
RO,2017,SELF,FT,39.7
RO,2018,SELF,FT,39.8
RO,2019,SELF,FT,39.7
RO,2020,SELF,FT,39.1
RO,2021,SELF,FT,41.5
RO,2022,SELF,FT,41.5
RO,2023,SELF,FT,41.2
RO,2024,SELF,FT,40.6
RO,2025,SELF,FT,39.7
SE,2008,SELF,FT,46.9
SE,2009,SELF,FT,46.2
SE,2010,SELF,FT,46.8
SE,2011,SELF,FT,46.5
SE,2012,SELF,FT,46.5
SE,2013,SELF,FT,45.8
SE,2014,SELF,FT,45.4
SE,2015,SELF,FT,45.3
SE,2016,SELF,FT,45.5
SE,2017,SELF,FT,44.7
SE,2018,SELF,FT,44.7
SE,2019,SELF,FT,44.8
SE,2020,SELF,FT,42.4
SE,2021,SELF,FT,42.6
SE,2022,SELF,FT,43.0
SE,2023,SELF,FT,42.2
SE,2024,SELF,FT,41.8
SE,2025,SELF,FT,42.1
SI,2008,SELF,FT,48.6
SI,2009,SELF,FT,47.1
SI,2010,SELF,FT,46.0
SI,2011,SELF,FT,45.3
SI,2012,SELF,FT,45.8
SI,2013,SELF,FT,45.3
SI,2014,SELF,FT,45.6
SI,2015,SELF,FT,44.9
SI,2016,SELF,FT,44.4
SI,2017,SELF,FT,43.6
SI,2018,SELF,FT,44.2
SI,2019,SELF,FT,44.4
SI,2020,SELF,FT,43.3
SI,2021,SELF,FT,43.8
SI,2022,SELF,FT,44.0
SI,2023,SELF,FT,42.7
SI,2024,SELF,FT,43.3
SI,2025,SELF,FT,43.3
SK,2008,SELF,FT,44.7
SK,2009,SELF,FT,44.2
SK,2010,SELF,FT,44.7
SK,2011,SELF,FT,44.6
SK,2012,SELF,FT,44.5
SK,2013,SELF,FT,44.3
SK,2014,SELF,FT,43.9
SK,2015,SELF,FT,44.3
SK,2016,SELF,FT,44.4
SK,2017,SELF,FT,44.1
SK,2018,SELF,FT,44.4
SK,2019,SELF,FT,43.8
SK,2020,SELF,FT,42.2
SK,2021,SELF,FT,42.0
SK,2022,SELF,FT,42.2
SK,2023,SELF,FT,41.8
SK,2024,SELF,FT,42.1
SK,2025,SELF,FT,41.9
AT,2008,SELF,PT,18.8
AT,2009,SELF,PT,18.9
AT,2010,SELF,PT,18.2
AT,2011,SELF,PT,18.8
AT,2012,SELF,PT,18.9
AT,2013,SELF,PT,18.7
AT,2014,SELF,PT,17.9
AT,2015,SELF,PT,17.8
AT,2016,SELF,PT,17.8
AT,2017,SELF,PT,18.3
AT,2018,SELF,PT,18.4
AT,2019,SELF,PT,18.2
AT,2020,SELF,PT,17.3
AT,2021,SELF,PT,17.6
AT,2022,SELF,PT,17.4
AT,2023,SELF,PT,17.3
AT,2024,SELF,PT,18.5
AT,2025,SELF,PT,18.6
BE,2008,SELF,PT,20.7
BE,2009,SELF,PT,21.6
BE,2010,SELF,PT,21.3
BE,2011,SELF,PT,20.2
BE,2012,SELF,PT,19.8
BE,2013,SELF,PT,20.1
BE,2014,SELF,PT,21.1
BE,2015,SELF,PT,20.7
BE,2016,SELF,PT,19.5
BE,2017,SELF,PT,21.3
BE,2018,SELF,PT,20.4
BE,2019,SELF,PT,20.7
BE,2020,SELF,PT,19.7
BE,2021,SELF,PT,21.9
BE,2022,SELF,PT,21.4
BE,2023,SELF,PT,22.0
BE,2024,SELF,PT,20.4
BE,2025,SELF,PT,20.4
BG,2008,SELF,PT,24.7
BG,2009,SELF,PT,20.2
BG,2010,SELF,PT,20.6
BG,2011,SELF,PT,21.6
BG,2012,SELF,PT,22.2
BG,2013,SELF,PT,20.9
BG,2014,SELF,PT,21.2
BG,2015,SELF,PT,20.9
BG,2016,SELF,PT,19.0
BG,2017,SELF,PT,20.9
BG,2018,SELF,PT,21.6
BG,2019,SELF,PT,20.6
BG,2020,SELF,PT,19.7
BG,2021,SELF,PT,24.1
BG,2022,SELF,PT,20.7
BG,2023,SELF,PT,20.6
BG,2025,SELF,PT,22.5
CY,2008,SELF,PT,18.7
CY,2009,SELF,PT,18.0
CY,2010,SELF,PT,18.7
CY,2011,SELF,PT,18.2
CY,2012,SELF,PT,18.2
CY,2013,SELF,PT,16.4
CY,2014,SELF,PT,16.2
CY,2015,SELF,PT,16.1
CY,2016,SELF,PT,16.3
CY,2017,SELF,PT,15.7
CY,2018,SELF,PT,16.5
CY,2019,SELF,PT,17.2
CY,2020,SELF,PT,17.2
CY,2021,SELF,PT,16.4
CY,2022,SELF,PT,16.5
CY,2023,SELF,PT,17.4
CY,2024,SELF,PT,17.5
CY,2025,SELF,PT,17.9
CZ,2008,SELF,PT,20.1
CZ,2009,SELF,PT,20.1
CZ,2010,SELF,PT,20.3
CZ,2011,SELF,PT,20.9
CZ,2012,SELF,PT,19.2
CZ,2013,SELF,PT,19.5
CZ,2014,SELF,PT,20.2
CZ,2015,SELF,PT,20.9
CZ,2016,SELF,PT,20.1
CZ,2017,SELF,PT,19.8
CZ,2018,SELF,PT,21.1
CZ,2019,SELF,PT,20.1
CZ,2020,SELF,PT,18.7
CZ,2021,SELF,PT,19.3
CZ,2022,SELF,PT,20.7
CZ,2023,SELF,PT,20.3
CZ,2024,SELF,PT,20.3
CZ,2025,SELF,PT,20.3
DE,2008,SELF,PT,16.8
DE,2009,SELF,PT,18.0
DE,2010,SELF,PT,18.0
DE,2011,SELF,PT,17.8
DE,2012,SELF,PT,18.0
DE,2013,SELF,PT,16.6
DE,2014,SELF,PT,16.8
DE,2015,SELF,PT,17.1
DE,2016,SELF,PT,16.7
DE,2017,SELF,PT,16.5
DE,2018,SELF,PT,16.8
DE,2019,SELF,PT,17.0
DE,2020,SELF,PT,16.1
DE,2021,SELF,PT,17.7
DE,2022,SELF,PT,17.5
DE,2023,SELF,PT,17.1
DE,2024,SELF,PT,17.1
DE,2025,SELF,PT,17.2
DK,2008,SELF,PT,20.1
DK,2009,SELF,PT,19.1
DK,2010,SELF,PT,20.7
DK,2011,SELF,PT,19.7
DK,2012,SELF,PT,19.4
DK,2013,SELF,PT,20.6
DK,2014,SELF,PT,18.6
DK,2015,SELF,PT,19.0
DK,2016,SELF,PT,19.2
DK,2017,SELF,PT,18.8
DK,2018,SELF,PT,18.0
DK,2019,SELF,PT,19.1
DK,2020,SELF,PT,18.4
DK,2021,SELF,PT,19.0
DK,2022,SELF,PT,19.8
DK,2023,SELF,PT,19.1
DK,2024,SELF,PT,18.4
DK,2025,SELF,PT,19.0
EE,2008,SELF,PT,18.7
EE,2009,SELF,PT,19.0
EE,2010,SELF,PT,20.8
EE,2011,SELF,PT,20.1
EE,2012,SELF,PT,19.6
EE,2013,SELF,PT,18.8
EE,2014,SELF,PT,21.5
EE,2015,SELF,PT,19.7
EE,2016,SELF,PT,19.1
EE,2017,SELF,PT,20.0
EE,2018,SELF,PT,20.4
EE,2019,SELF,PT,20.7
EE,2020,SELF,PT,19.0
EE,2021,SELF,PT,19.0
EE,2022,SELF,PT,19.6
EE,2023,SELF,PT,18.6
EE,2024,SELF,PT,19.0
EE,2025,SELF,PT,19.7
EL,2008,SELF,PT,19.1
EL,2009,SELF,PT,18.4
EL,2010,SELF,PT,18.5
EL,2011,SELF,PT,18.2
EL,2012,SELF,PT,18.7
EL,2013,SELF,PT,17.2
EL,2014,SELF,PT,17.8
EL,2015,SELF,PT,18.7
EL,2016,SELF,PT,18.5
EL,2017,SELF,PT,18.5
EL,2018,SELF,PT,18.9
EL,2019,SELF,PT,19.6
EL,2020,SELF,PT,18.5
EL,2021,SELF,PT,19.4
EL,2022,SELF,PT,19.9
EL,2023,SELF,PT,19.6
EL,2024,SELF,PT,20.1
EL,2025,SELF,PT,20.0
ES,2008,SELF,PT,19.3
ES,2009,SELF,PT,18.7
ES,2010,SELF,PT,18.9
ES,2011,SELF,PT,18.6
ES,2012,SELF,PT,18.4
ES,2013,SELF,PT,18.1
ES,2014,SELF,PT,18.6
ES,2015,SELF,PT,18.6
ES,2016,SELF,PT,18.8
ES,2017,SELF,PT,18.4
ES,2018,SELF,PT,19.3
ES,2019,SELF,PT,19.2
ES,2020,SELF,PT,18.8
ES,2021,SELF,PT,19.1
ES,2022,SELF,PT,19.1
ES,2023,SELF,PT,19.5
ES,2024,SELF,PT,19.6
ES,2025,SELF,PT,19.6
EU27_2020,2008,SELF,PT,20.7
EU27_2020,2009,SELF,PT,20.9
EU27_2020,2010,SELF,PT,20.8
EU27_2020,2011,SELF,PT,20.5
EU27_2020,2012,SELF,PT,20.4
EU27_2020,2013,SELF,PT,19.9
EU27_2020,2014,SELF,PT,20.0
EU27_2020,2015,SELF,PT,19.9
EU27_2020,2016,SELF,PT,19.8
EU27_2020,2017,SELF,PT,19.8
EU27_2020,2018,SELF,PT,19.9
EU27_2020,2019,SELF,PT,20.0
EU27_2020,2020,SELF,PT,19.6
EU27_2020,2021,SELF,PT,20.0
EU27_2020,2022,SELF,PT,20.4
EU27_2020,2023,SELF,PT,20.1
EU27_2020,2024,SELF,PT,20.2
EU27_2020,2025,SELF,PT,20.2
FI,2008,SELF,PT,18.3
FI,2009,SELF,PT,18.9
FI,2010,SELF,PT,19.3
FI,2011,SELF,PT,18.8
FI,2012,SELF,PT,18.7
FI,2013,SELF,PT,17.9
FI,2014,SELF,PT,18.5
FI,2015,SELF,PT,17.3
FI,2016,SELF,PT,17.4
FI,2017,SELF,PT,17.1
FI,2018,SELF,PT,18.3
FI,2019,SELF,PT,16.8
FI,2020,SELF,PT,17.7
FI,2021,SELF,PT,18.7
FI,2022,SELF,PT,17.8
FI,2023,SELF,PT,17.4
FI,2024,SELF,PT,17.9
FI,2025,SELF,PT,17.4
FR,2008,SELF,PT,24.3
FR,2009,SELF,PT,23.5
FR,2010,SELF,PT,22.3
FR,2011,SELF,PT,22.2
FR,2012,SELF,PT,22.2
FR,2013,SELF,PT,20.7
FR,2014,SELF,PT,20.8
FR,2015,SELF,PT,20.1
FR,2016,SELF,PT,19.5
FR,2017,SELF,PT,19.9
FR,2018,SELF,PT,20.4
FR,2019,SELF,PT,19.7
FR,2020,SELF,PT,19.4
FR,2021,SELF,PT,20.3
FR,2022,SELF,PT,20.5
FR,2023,SELF,PT,20.8
FR,2024,SELF,PT,20.6
FR,2025,SELF,PT,20.7
HR,2008,SELF,PT,20.6
HR,2009,SELF,PT,20.3
HR,2010,SELF,PT,19.8
HR,2011,SELF,PT,20.1
HR,2012,SELF,PT,19.4
HR,2013,SELF,PT,19.8
HR,2014,SELF,PT,20.1
HR,2015,SELF,PT,19.8
HR,2016,SELF,PT,19.7
HR,2017,SELF,PT,21.5
HR,2018,SELF,PT,19.9
HR,2019,SELF,PT,22.2
HR,2020,SELF,PT,21.4
HR,2021,SELF,PT,20.6
HR,2022,SELF,PT,20.3
HR,2023,SELF,PT,21.2
HR,2024,SELF,PT,20.7
HR,2025,SELF,PT,20.7
HU,2008,SELF,PT,22.2
HU,2009,SELF,PT,21.9
HU,2010,SELF,PT,22.9
HU,2011,SELF,PT,22.4
HU,2012,SELF,PT,20.9
HU,2013,SELF,PT,21.4
HU,2014,SELF,PT,21.0
HU,2015,SELF,PT,20.6
HU,2016,SELF,PT,20.5
HU,2017,SELF,PT,21.1
HU,2018,SELF,PT,20.4
HU,2019,SELF,PT,19.7
HU,2020,SELF,PT,19.5
HU,2021,SELF,PT,20.1
HU,2022,SELF,PT,19.9
HU,2023,SELF,PT,19.2
HU,2024,SELF,PT,20.8
HU,2025,SELF,PT,20.5
IE,2008,SELF,PT,19.3
IE,2009,SELF,PT,19.6
IE,2010,SELF,PT,18.7
IE,2011,SELF,PT,18.8
IE,2012,SELF,PT,19.4
IE,2013,SELF,PT,20.1
IE,2014,SELF,PT,19.5
IE,2015,SELF,PT,19.7
IE,2016,SELF,PT,19.5
IE,2017,SELF,PT,18.5
IE,2018,SELF,PT,18.4
IE,2019,SELF,PT,18.1
IE,2020,SELF,PT,18.2
IE,2021,SELF,PT,19.1
IE,2022,SELF,PT,19.5
IE,2023,SELF,PT,19.3
IE,2024,SELF,PT,19.1
IE,2025,SELF,PT,19.1
IT,2008,SELF,PT,18.7
IT,2009,SELF,PT,18.9
IT,2010,SELF,PT,19.2
IT,2011,SELF,PT,19.4
IT,2012,SELF,PT,18.9
IT,2013,SELF,PT,18.5
IT,2014,SELF,PT,18.6
IT,2015,SELF,PT,18.6
IT,2016,SELF,PT,18.8
IT,2017,SELF,PT,18.9
IT,2018,SELF,PT,19.0
IT,2019,SELF,PT,19.2
IT,2020,SELF,PT,18.9
IT,2021,SELF,PT,19.0
IT,2022,SELF,PT,19.9
IT,2023,SELF,PT,19.1
IT,2024,SELF,PT,20.2
IT,2025,SELF,PT,21.2
LT,2008,SELF,PT,26.4
LT,2009,SELF,PT,26.1
LT,2010,SELF,PT,25.6
LT,2011,SELF,PT,25.5
LT,2012,SELF,PT,25.3
LT,2013,SELF,PT,25.2
LT,2014,SELF,PT,24.3
LT,2015,SELF,PT,23.0
LT,2016,SELF,PT,23.3
LT,2017,SELF,PT,23.7
LT,2018,SELF,PT,23.2
LT,2019,SELF,PT,22.6
LT,2020,SELF,PT,22.1
LT,2021,SELF,PT,21.9
LT,2022,SELF,PT,21.8
LT,2023,SELF,PT,20.1
LT,2024,SELF,PT,21.5
LT,2025,SELF,PT,19.7
LU,2008,SELF,PT,20.1
LU,2009,SELF,PT,20.0
LU,2010,SELF,PT,17.5
LU,2011,SELF,PT,17.7
LU,2012,SELF,PT,16.6
LU,2013,SELF,PT,18.3
LU,2014,SELF,PT,19.8
LU,2015,SELF,PT,19.4
LU,2016,SELF,PT,19.5
LU,2017,SELF,PT,17.8
LU,2018,SELF,PT,18.7
LU,2019,SELF,PT,21.9
LU,2020,SELF,PT,19.8
LU,2021,SELF,PT,19.5
LU,2022,SELF,PT,18.1
LU,2023,SELF,PT,18.2
LU,2024,SELF,PT,17.7
LV,2008,SELF,PT,22.0
LV,2009,SELF,PT,22.5
LV,2010,SELF,PT,21.6
LV,2011,SELF,PT,21.2
LV,2012,SELF,PT,21.0
LV,2013,SELF,PT,21.3
LV,2014,SELF,PT,20.9
LV,2015,SELF,PT,18.7
LV,2016,SELF,PT,21.4
LV,2017,SELF,PT,21.3
LV,2018,SELF,PT,19.0
LV,2019,SELF,PT,19.2
LV,2020,SELF,PT,19.8
LV,2021,SELF,PT,20.6
LV,2022,SELF,PT,20.5
LV,2023,SELF,PT,19.8
LV,2024,SELF,PT,19.2
LV,2025,SELF,PT,19.1
MT,2008,SELF,PT,20.0
MT,2009,SELF,PT,20.3
MT,2010,SELF,PT,19.3
MT,2011,SELF,PT,19.6
MT,2012,SELF,PT,20.9
MT,2013,SELF,PT,21.1
MT,2014,SELF,PT,20.9
MT,2015,SELF,PT,21.8
MT,2016,SELF,PT,22.6
MT,2017,SELF,PT,24.1
MT,2018,SELF,PT,22.6
MT,2019,SELF,PT,21.4
MT,2020,SELF,PT,18.1
MT,2021,SELF,PT,21.6
MT,2022,SELF,PT,19.7
MT,2023,SELF,PT,22.2
MT,2024,SELF,PT,22.4
MT,2025,SELF,PT,21.8
NL,2008,SELF,PT,20.2
NL,2009,SELF,PT,20.4
NL,2010,SELF,PT,20.9
NL,2011,SELF,PT,21.1
NL,2012,SELF,PT,21.1
NL,2013,SELF,PT,20.8
NL,2014,SELF,PT,20.9
NL,2015,SELF,PT,21.2
NL,2016,SELF,PT,21.7
NL,2017,SELF,PT,21.8
NL,2018,SELF,PT,21.6
NL,2019,SELF,PT,22.1
NL,2020,SELF,PT,21.3
NL,2021,SELF,PT,21.0
NL,2022,SELF,PT,22.5
NL,2023,SELF,PT,22.3
NL,2024,SELF,PT,22.3
NL,2025,SELF,PT,21.9
PL,2008,SELF,PT,21.1
PL,2009,SELF,PT,20.4
PL,2010,SELF,PT,19.9
PL,2011,SELF,PT,20.0
PL,2012,SELF,PT,19.7
PL,2013,SELF,PT,20.2
PL,2014,SELF,PT,20.2
PL,2015,SELF,PT,20.6
PL,2016,SELF,PT,19.7
PL,2017,SELF,PT,20.2
PL,2018,SELF,PT,20.0
PL,2019,SELF,PT,19.5
PL,2020,SELF,PT,19.7
PL,2021,SELF,PT,21.2
PL,2022,SELF,PT,21.4
PL,2023,SELF,PT,21.4
PL,2024,SELF,PT,20.9
PL,2025,SELF,PT,19.7
PT,2008,SELF,PT,19.2
PT,2009,SELF,PT,19.1
PT,2010,SELF,PT,18.7
