geo,time,subjective_poverty,arop,unemployment_rate,real_gdp_pc,severe_mat_soc_deprivation,aic_pps_pc,gdp_pps_pc,housing_cost_overburden,arrears,unexpected_expenses,real_gdp_pc_k,aic_pps_pc_k,gdp_pps_pc_k,debt_to_income,arop_before_transfers,transfer_effect,pct_below_peak,ltu_rate,cum_gdp_shortfall_2008base,cum_gdp_shortfall_ownpeak,cum_wage_shortfall_2008base,cum_wage_shortfall_ownpeak,cum_excess_unemployment,cum_excess_ltu,cum_threshold_shortfall,gdp_years_below_2008,gdp_years_below_peak,gdp_longest_streak_2008,gdp_longest_streak_peak,gdp_cum_negative_years,wage_years_below_2008,wage_years_below_peak,wage_longest_streak_2008,wage_longest_streak_peak,wage_cum_negative_years,slope5_real_wage,slope5_real_gdp,slope5_unemployment,years_worst_quintile_unemp,years_worst_quintile_wage,share_worst_unemployment,share_worst_ltu,share_worst_real_wage,share_worst_real_gdp,share_worst_threshold,share_worst_composite,consumption_pc,hourly_comp,saving_rate,youth_unemployment,employment_rate,working_hours,real_wages_idx,real_income_idx,arop_threshold_real,hicp,hicp_food,hicp_housing,wadj_a01,work_effort_squeeze,s80s20,net_migration,warm,arope,gap_subj_arop,gap_subj_arope,acc_cum_excess_unemployment,acc_real_wages_shortfall,dur_real_wages_below,acc_pct_below_peak,acc_threshold_shortfall,acc_threshold_shortfall_mixed,acc_wadj_excess,acc_hicp_compounded,acc_housing_excess
CY,2020,26.7,14.8,7.6,24630.0,3.3,19596.4,27200.0,1.9,15.4,43.7,24.63,19.596400000000003,27.2,125.1,36.9,22.1,4.497867390461419,2.2,100.67621320604616,103.14544097836917,38.840101872549624,92.08697334424294,61.0,37.9,0.0,1.0,1.0,10.0,10.0,7.0,0.0,11.0,7.0,11.0,5.0,2.2011838752844453,672.9999999999452,-1.4699999999998925,7.0,4.0,0.5833333333333334,0.0,0.3076923076923077,0.0,0.0,0.217391304347826,14930.0,17.6,13.58,17.6,75.2,37.7,101.02,100.18,169.27,-1.1,1.3,-3.8,132.38,150.3,4.28,-2.06,21.0,18.2,11.9,8.5,61.0,38.840101872549624,0,103.14544097836915,0.0,0.0,346.21398040126934,12.405548663584053,2.099999999999999
CY,2021,26.1,13.7,7.2,27030.0,2.4,20565.0,30400.0,2.4,17.3,42.1,27.03,20.565,30.4,119.52,36.7,23.000000000000004,0.0,2.5,100.67621320604616,103.14544097836917,38.840101872549624,94.1666735954078,62.8,39.8,0.0,0.0,0.0,10.0,10.0,7.0,0.0,12.0,7.0,12.0,5.0,2.560090852629464,700.0000000001155,-0.8600000000000791,7.0,4.0,0.5384615384615384,0.0,0.2857142857142857,0.0,0.0,0.25,15400.0,17.1,14.76,17.3,76.3,37.6,103.3,102.26,164.88,2.3,0.0,7.4,134.44,154.64,4.23,-1.06,19.2,17.3,12.400000000000002,8.8,62.8,38.840101872549624,0,103.14544097836915,0.0,0.0,380.65093766708884,14.943047253862618,2.099999999999999
CY,2022,29.6,14.7,6.3,28850.0,2.7,23490.7,34500.0,2.6,13.9,40.3,28.85,23.4907,34.5,112.64,35.4,20.7,0.0,2.1,100.67621320604616,103.14544097836917,38.840101872549624,97.01821287839496,63.7,41.3,0.0,0.0,0.0,10.0,10.0,7.0,0.0,13.0,7.0,13.0,6.0,1.9622005385613697,956.000000000316,-0.420000000000092,7.0,4.0,0.5,0.0,0.2666666666666666,0.0,0.0,0.2083333333333333,16460.0,18.2,5.6,18.1,78.6,37.7,102.53,100.81,162.06,8.1,9.8,21.5,131.64,151.37,4.22,-1.22,19.0,17.5,14.900000000000002,12.1,63.7,38.840101872549624,0,103.14544097836915,0.0,0.0,412.2948099477812,24.247208751550687,2.099999999999999
CY,2023,24.200000000000003,14.9,5.8,29320.0,2.4,25642.3,37400.0,2.6,13.9,37.5,29.32,25.6423,37.4,101.27,34.6,19.700000000000003,0.0,1.8,100.67621320604616,103.14544097836917,38.840101872549624,97.01821287839496,64.1,42.5,0.0,0.0,0.0,10.0,10.0,7.0,0.0,0.0,7.0,13.0,6.0,1.8552695780408697,1127.9999999998638,-0.4099999999999616,7.0,4.0,0.4666666666666667,0.0,0.25,0.0,0.0,0.24,17110.0,20.1,5.7,16.5,79.8,38.4,107.89,102.72,166.62,3.9,8.0,4.9,125.8,149.24,4.23,-1.05,17.1,17.4,9.300000000000002,6.800000000000004,64.1,38.840101872549624,0,103.14544097836915,0.0,0.0,438.09042665195784,29.130483816397867,2.099999999999999
CY,2024,20.8,14.6,4.8,29950.0,2.5,26819.7,39500.0,2.4,12.5,34.8,29.95,26.8197,39.5,94.68,34.2,19.6,0.0,1.3,100.67621320604616,103.14544097836917,38.840101872549624,97.01821287839496,64.1,43.2,0.0,0.0,0.0,10.0,10.0,7.0,0.0,0.0,7.0,13.0,6.0,2.0461965589435143,1292.9999999998774,-0.6999999999999021,7.0,4.0,0.4375,0.0,0.2352941176470588,0.0,0.0,0.16,17490.0,20.8,5.57,13.0,80.1,38.0,108.96,107.76,174.96,2.3,3.2,0.7,127.69,150.21,4.4,-0.7,14.6,17.1,6.200000000000001,3.6999999999999993,64.1,38.840101872549624,0,103.14544097836915,0.0,0.0,465.7847974095106,32.0514266380963,2.099999999999999
CZ,2015,26.6,9.7,5.1,19270.0,4.5,14337.0,24600.0,10.4,4.5,36.0,19.27,14.337,24.6,55.44,37.0,27.3,0.0,2.4,13.475177304964546,13.475177304964546,26.13502226745682,40.23356436099188,1.1999999999999993,4.800000000000001,0.0,0.0,0.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,-2.479614621291418,270.0000000000258,-0.4100000000000363,0.0,1.0,0.0,0.0,0.125,0.0,0.0,0.0833333333333333,7980.0,13.9,11.08,12.6,74.8,39.2,95.06,102.25,110.4,0.3,-0.9,1.2,136.74,169.67,3.51,0.22,5.0,13.0,16.900000000000002,13.6,1.1999999999999993,26.13502226745682,4,13.475177304964546,0.0,0.0,327.77591979097986,16.82242990654206,3.8000000000000025
CZ,2016,23.200000000000003,9.7,4.0,19760.0,3.5,14877.5,25400.0,9.5,4.4,32.1,19.76,14.8775,25.4,57.11,36.5,26.8,0.0,1.7,13.475177304964546,13.475177304964546,26.177960648420935,43.80113826533976,1.1999999999999993,4.800000000000001,0.0,0.0,0.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,0.1550845749583348,488.0000000001743,-0.7900000000002695,0.0,1.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0416666666666666,8260.0,14.3,10.44,10.5,76.7,39.5,99.96,105.29,114.69,0.6,-0.8,0.2,133.1,166.78,3.5,0.17,3.8,12.4,13.500000000000004,10.800000000000002,1.1999999999999993,26.177960648420935,5,13.475177304964546,0.0,0.0,360.87910061071534,17.640186915887867,3.8000000000000025
CZ,2017,22.0,9.1,2.9,20760.0,3.4,15970.1,27200.0,8.7,3.2,28.1,20.76,15.9701,27.2,56.96,35.2,26.1,0.0,1.0,13.475177304964546,13.475177304964546,26.177960648420935,43.80113826533976,1.1999999999999993,4.800000000000001,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,5.0,5.0,4.0,3.426127094770882,696.99999999989,-1.0299999999998517,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.125,8630.0,15.4,10.77,7.9,78.5,39.2,107.65,110.45,117.3,2.4,5.2,0.3,126.55,158.66,3.4,0.12,3.1,12.1,12.9,9.9,1.1999999999999993,26.177960648420935,0,13.475177304964546,0.0,0.0,387.43292664151625,20.443925233644865,3.8000000000000025
CZ,2018,16.2,9.6,2.2,21320.0,2.4,16924.2,28500.0,7.8,3.0,23.7,21.32,16.9242,28.5,56.67,34.0,24.4,0.0,0.7,13.475177304964546,13.475177304964546,26.177960648420935,43.80113826533976,1.1999999999999993,4.800000000000001,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,5.0,5.0,4.0,6.439834780381449,738.9999999998523,-0.9999999999998052,0.0,1.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.04,8920.0,16.4,11.53,6.7,79.9,39.0,117.37,115.15,122.96,2.0,1.2,2.2,122.48,152.09,3.32,0.05,2.7,11.8,6.6,4.399999999999999,1.1999999999999993,26.177960648420935,0,13.475177304964546,0.0,0.0,409.9161264484899,22.780373831775712,3.8000000000000025
CZ,2019,13.1,10.1,2.0,22050.0,2.1,17698.6,30000.0,6.9,2.8,21.8,22.05,17.6986,30.0,56.54,34.5,24.4,0.0,0.6,13.475177304964546,13.475177304964546,26.177960648420935,43.80113826533976,1.1999999999999993,4.800000000000001,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,5.0,5.0,4.0,7.359120040338847,711.9999999999895,-0.7999999999999986,0.0,1.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.125,9180.0,17.3,11.88,5.6,80.3,39.0,123.15,119.0,128.45,2.6,2.7,5.4,118.92,148.25,3.34,0.15,2.8,12.1,3.0,1.0,1.1999999999999993,26.177960648420935,0,13.475177304964546,0.0,0.0,428.8322730158343,25.934579439252346,3.8000000000000025
CZ,2020,12.1,9.5,2.6,20980.0,1.9,17275.5,29200.0,6.5,3.0,19.6,20.98,17.2755,29.2,57.36,34.1,24.6,4.852607709750567,0.6,13.475177304964546,18.32778501471512,26.177960648420935,46.66454440746504,1.1999999999999993,4.800000000000001,0.0,0.0,1.0,5.0,5.0,3.0,0.0,1.0,5.0,5.0,5.0,5.614253885597799,372.99999999995856,-0.3699999999999525,0.0,1.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.125,8630.0,18.7,18.73,8.0,79.7,38.0,120.28,121.28,132.27,3.3,4.7,3.2,117.69,142.58,3.34,-0.03,2.2,11.5,2.5999999999999996,0.5999999999999996,1.1999999999999993,26.177960648420935,0,18.32778501471512,0.0,0.0,446.52116804971996,30.140186915887888,3.8000000000000025
CZ,2021,11.4,8.6,2.8,21830.0,1.8,18132.8,30500.0,6.2,2.4,18.1,21.83,18.1328,30.5,57.7,35.6,27.0,0.9977324263038548,0.8,13.475177304964546,19.325517441018977,26.177960648420935,46.66454440746504,1.1999999999999993,4.800000000000001,0.0,0.0,2.0,5.0,5.0,3.0,0.0,0.0,5.0,5.0,5.0,4.264468208480747,180.00000000000946,0.0200000000000361,0.0,1.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,8990.0,18.8,19.57,8.2,80.0,38.3,127.52,127.8,131.91,3.3,0.8,-0.1,121.37,143.28,3.43,0.01,2.2,10.7,2.8000000000000007,0.7000000000000011,1.1999999999999993,26.177960648420935,0,19.325517441018974,0.0,0.0,467.8867308430355,34.46261682242992,3.8000000000000025
CZ,2022,12.3,10.2,2.2,21910.0,2.1,19418.0,32400.0,6.9,2.7,17.5,21.91,19.418,32.4,53.69,34.6,24.4,0.6349206349206349,0.6,13.475177304964546,19.960438075939607,26.177960648420935,50.239527591121785,1.1999999999999993,4.800000000000001,0.0,0.0,3.0,5.0,5.0,3.0,0.0,1.0,5.0,5.0,6.0,1.7519975767765037,96.00000000001052,0.0800000000000318,0.0,1.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.12,8820.0,19.0,18.2,6.8,81.3,37.7,123.94,123.87,127.33,14.8,17.0,20.4,124.11,145.0,3.48,0.14,2.9,11.8,2.1000000000000014,0.5,1.1999999999999993,26.177960648420935,0,19.960438075939607,0.0,0.0,491.99804682386264,54.322429906542084,3.8000000000000025
CZ,2023,13.4,9.8,2.6,21680.0,2.7,20493.2,35000.0,9.1,2.9,19.7,21.68,20.4932,35.0,51.52,34.2,24.4,1.6780045351473922,0.8,13.475177304964546,21.638442611087,26.177960648420935,56.55658837915202,1.1999999999999993,4.800000000000001,0.0,0.0,4.0,5.0,5.0,4.0,0.0,2.0,5.0,5.0,7.0,-0.0226747737590877,18.99999999997566,0.0800000000000124,0.0,1.0,0.0,0.0,0.0625,0.0,0.0,0.12,8500.0,20.3,20.55,8.3,81.7,37.8,121.2,123.62,122.52,12.0,11.8,28.0,122.32,145.46,3.42,0.19,6.1,12.0,3.5999999999999996,1.4000000000000004,1.1999999999999993,26.177960648420935,0,21.638442611087,0.0,0.0,514.3224366297322,72.78037383177573,3.8000000000000025
CZ,2024,14.2,9.5,2.6,21950.0,2.6,21409.1,36200.0,9.2,3.4,19.2,21.95,21.4091,36.2,52.36,35.5,26.0,0.4535147392290249,0.8,13.475177304964546,22.091957350316022,26.177960648420935,64.95157926409773,1.1999999999999993,4.800000000000001,0.0,0.0,5.0,5.0,5.0,4.0,0.0,3.0,5.0,5.0,8.0,-0.8634263020333276,178.99999999999633,-0.0200000000000098,0.0,1.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.08,8700.0,20.8,19.7,9.1,82.3,37.8,119.12,125.02,129.17,2.7,-2.3,5.1,124.34,149.42,3.32,0.12,4.9,11.3,4.699999999999999,2.8999999999999986,1.1999999999999993,26.177960648420935,0,22.091957350316022,0.0,0.0,538.6656953508967,77.4532710280374,3.8000000000000025
DE,2015,7.6,16.7,4.4,41230.0,5.7,23061.9,35100.0,15.6,5.2,30.4,41.23,23.0619,35.1,81.39,43.9,27.2,0.0,2.1,6.282183316168897,6.282183316168897,0.0,22.76390567410901,0.0,0.0,1.6647808465604328,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,1.388410516335299,354.0000000000298,-0.260000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0833333333333333,18980.0,28.4,17.24,7.7,77.0,35.6,107.61,105.83,103.17,0.7,0.6,-1.1,89.4,75.42,4.8,0.2,4.1,20.0,-9.1,-12.4,0.0,0.0,0,6.282183316168897,1.6647808465604328,1.6647808465604328,0.0,12.35955056179774,8.100000000000001
DE,2016,6.8999999999999995,16.5,3.9,41880.0,4.7,23681.8,36000.0,15.8,4.2,30.0,41.88,23.6818,36.0,81.48,43.4,26.9,0.0,1.7,6.282183316168897,6.282183316168897,0.0,22.76390567410901,0.0,0.0,1.6647808465604328,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,1.8923534009357652,487.00000000015,-0.2900000000000893,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,19280.0,29.1,17.15,7.5,77.6,35.7,109.73,107.58,105.78,0.4,1.0,-0.7,88.33,74.07,4.62,1.45,3.7,19.8,-9.6,-12.900000000000002,0.0,0.0,0,6.282183316168897,1.6647808465604328,1.6647808465604328,0.0,12.808988764044926,9.400000000000002
DE,2017,6.1,16.1,3.5,42960.0,3.7,24376.9,37500.0,14.5,4.4,29.3,42.96,24.376900000000003,37.5,81.25,42.1,26.0,0.0,1.6,6.282183316168897,6.282183316168897,0.0,22.76390567410901,0.0,0.0,1.6647808465604328,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,2.021563786507832,674.9999999999029,-0.3599999999999427,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,19530.0,30.0,17.57,7.2,78.3,35.4,110.9,109.37,107.17,1.7,2.8,1.5,87.8,73.55,4.49,1.01,3.3,18.8,-10.000000000000002,-12.7,0.0,0.0,0,6.282183316168897,1.6647808465604328,1.6647808465604328,0.0,14.71910112359549,9.400000000000002
DE,2018,5.9,16.0,3.2,43390.0,3.4,25091.1,38500.0,14.2,4.6,28.1,43.39,25.091099999999997,38.5,80.14,42.0,26.0,0.0,1.4,6.282183316168897,6.282183316168897,0.0,22.76390567410901,0.0,0.0,1.6647808465604328,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,1.724832114177537,680.9999999998464,-0.3899999999999212,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,19770.0,31.1,18.2,6.6,79.0,35.4,112.3,111.87,109.02,1.9,2.3,2.0,87.08,72.8,5.07,0.74,2.7,18.5,-10.1,-12.6,0.0,0.0,0,6.282183316168897,1.6647808465604328,1.6647808465604328,0.0,16.853932584269636,9.400000000000002
DE,2019,5.1,14.8,2.9,43790.0,3.0,25507.3,39000.0,13.9,3.7,26.0,43.79,25.5073,39.0,81.73,41.1,26.3,0.0,1.2,6.282183316168897,6.282183316168897,0.0,22.76390567410901,0.0,0.0,1.6647808465604328,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,1.608159188531769,662.9999999999956,-0.3699999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,20090.0,31.7,17.93,6.1,79.7,35.3,114.37,113.2,111.26,1.4,1.2,2.0,87.43,73.23,4.89,0.68,2.5,17.3,-9.7,-12.2,0.0,0.0,0,6.282183316168897,1.6647808465604328,1.6647808465604328,0.0,18.5393258426966,9.400000000000002
DE,2020,5.7,16.1,3.6,42020.0,4.4,24546.0,38000.0,9.0,5.2,37.6,42.02,24.546,38.0,84.76,41.4,25.299999999999997,4.04201872573647,1.1,6.282183316168897,10.324202041905366,0.0,22.783048482422583,0.0,0.0,1.6647808465604328,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,7.0,1.0,1.269498614476989,110.99999999995224,-0.1199999999999806,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,18750.0,32.9,23.24,7.9,78.3,34.4,114.35,113.12,122.71,0.4,2.3,0.4,87.43,73.36,4.87,0.36,7.0,20.4,-10.400000000000002,-14.7,0.0,0.0,0,10.324202041905366,1.6647808465604328,1.6647808465604328,0.0,18.876404494381973,9.400000000000002
DE,2021,6.699999999999999,16.0,3.6,43730.0,4.3,25935.9,40500.0,11.0,5.6,32.3,43.73,25.9359,40.5,86.06,43.7,27.700000000000003,0.1370175839232701,1.2,6.282183316168897,10.461219625828631,0.0,22.823792780351823,0.0,0.0,1.6647808465604328,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,7.0,2.0,0.8902863512701531,16.999999999996362,0.0600000000000333,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0416666666666666,19150.0,33.2,21.99,7.0,79.6,34.6,114.32,113.62,114.04,3.2,3.1,2.6,88.71,73.3,4.98,0.74,3.3,21.0,-9.3,-14.3,0.0,0.0,0,10.461219625828633,1.6647808465604328,1.6647808465604328,0.0,22.6966292134831,9.400000000000002
DE,2022,8.5,14.8,3.1,44230.0,6.2,28646.9,43300.0,11.9,5.9,33.9,44.23,28.6469,43.3,82.07,42.1,27.3,0.0,1.1,6.282183316168897,10.461219625828631,0.0,27.46400231167246,0.0,0.0,1.6647808465604328,0.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,7.0,3.0,-0.5191551221210831,162.00000000006963,0.0500000000000244,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.04,20270.0,34.2,18.9,6.0,80.8,34.6,109.79,115.92,104.82,8.7,12.6,13.9,89.75,73.93,4.38,0.98,6.7,21.1,-6.300000000000001,-12.6,0.0,0.0,0,10.461219625828633,1.6647808465604328,1.6647808465604328,0.0,33.370786516853876,9.400000000000002
DE,2023,9.7,14.4,3.1,43450.0,6.9,29631.7,45100.0,13.0,8.3,35.0,43.45,29.6317,45.1,77.75,41.0,26.6,1.7635089305900973,1.0,6.282183316168897,12.224728556418723,0.0,31.9772181172289,0.0,0.0,1.6647808465604328,0.0,1.0,2.0,2.0,3.0,0.0,4.0,0.0,7.0,3.0,-1.3647498334118235,152.99999999993068,-0.0099999999999884,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.08,19960.0,36.2,19.25,5.9,81.1,34.1,109.98,114.7,104.18,6.0,12.7,6.0,89.99,73.58,4.44,0.88,8.2,21.3,-4.700000000000001,-11.6,0.0,0.0,0,12.224728556418725,1.6647808465604328,1.6647808465604328,0.0,41.46067415730332,9.400000000000002
DE,2024,7.300000000000001,15.5,3.5,43110.0,6.2,30746.4,46400.0,12.0,7.2,32.2,43.11,30.7464,46.4,75.29,40.6,25.1,2.5322179516165497,1.0,6.282183316168897,14.75694650803527,0.0,33.621600614853236,0.0,0.0,1.6647808465604328,0.0,2.0,2.0,2.0,4.0,0.0,5.0,0.0,7.0,3.0,-0.7722950886248605,190.00000000003504,-0.0700000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.08,20010.0,38.1,20.04,6.6,81.1,34.0,112.89,116.2,106.87,2.5,2.3,0.7,89.83,73.37,4.49,0.95,6.3,21.1,-8.2,-13.8,0.0,0.0,0,14.75694650803527,1.6647808465604328,1.6647808465604328,0.0,44.943820224719055,9.400000000000002
DK,2015,10.4,12.2,6.3,50810.0,3.2,23061.2,35200.0,15.1,6.3,26.5,50.81,23.0612,35.2,229.25,40.6,28.4,0.8972108445484689,1.6,23.503023210454472,23.503023210454472,0.0,3.836089650881035,5.599999999999999,6.800000000000001,0.0,7.0,7.0,7.0,7.0,2.0,0.0,0.0,0.0,3.0,2.0,0.786496604003063,359.00000000002916,-0.3900000000000325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,21360.0,28.3,8.37,12.2,75.4,35.8,104.66,107.41,107.13,0.2,1.0,-1.3,93.13,76.11,4.08,-1.02,3.6,18.6,-1.799999999999999,-8.200000000000001,5.599999999999999,0.0,0,23.503023210454472,0.0,0.0,0.0,13.636363636363624,0.0
DK,2016,10.0,11.9,6.0,51950.0,2.6,23446.3,36000.0,15.1,5.8,24.5,51.95,23.4463,36.0,224.9,40.3,28.4,0.0,1.2,23.503023210454472,23.503023210454472,0.0,3.836089650881035,5.599999999999999,7.4,0.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,3.0,2.0,1.266019842710186,644.0000000002005,-0.4700000000001288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,21890.0,28.3,8.87,12.2,76.0,35.4,106.3,111.96,108.32,0.0,0.1,0.0,94.65,75.53,4.06,-0.78,2.7,17.5,-1.9000000000000004,-7.5,5.599999999999999,0.0,0,23.503023210454472,0.0,0.0,0.0,13.636363636363624,0.0
DK,2017,9.4,12.4,5.8,53200.0,3.6,24479.3,38000.0,15.7,6.0,25.1,53.2,24.4793,38.0,218.34,40.5,28.1,0.0,1.2,23.503023210454472,23.503023210454472,0.0,3.836089650881035,5.599999999999999,8.0,0.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,3.0,2.0,1.273130575178099,873.9999999998535,-0.4099999999999516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,22340.0,29.5,9.59,12.4,76.6,35.4,106.97,113.81,109.62,1.1,2.8,1.0,93.42,74.8,4.08,-0.81,2.7,17.8,-3.0,-8.4,5.599999999999999,0.0,0,23.503023210454472,0.0,0.0,0.0,14.886363636363619,0.0
DK,2018,9.3,12.7,5.1,53920.0,3.5,25301.7,38800.0,14.7,8.7,25.2,53.92,25.3017,38.8,211.96,39.2,26.500000000000004,0.0,1.0,23.503023210454472,23.503023210454472,0.0,3.836089650881035,5.599999999999999,8.4,0.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,3.0,2.0,1.1662670334481868,1000.9999999997876,-0.4099999999999245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,23060.0,30.5,9.5,10.5,77.5,35.1,107.91,117.01,111.44,0.7,0.0,1.2,93.55,73.6,4.11,-0.77,3.0,17.5,-3.3999999999999986,-8.2,5.599999999999999,0.0,0,23.503023210454472,0.0,0.0,0.0,15.681818181818151,0.0
DK,2019,9.4,12.5,5.0,54630.0,3.8,25569.9,39400.0,15.6,7.3,22.9,54.63,25.5699,39.4,213.12,38.9,26.4,0.0,0.8,23.503023210454472,23.503023210454472,0.0,3.836089650881035,5.599999999999999,8.6,0.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0090536106027337,960.9999999999932,-0.3499999999999931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,23380.0,30.9,7.91,10.1,78.3,34.7,108.91,118.78,113.16,0.7,1.4,0.7,95.04,73.85,4.09,-0.85,2.8,17.3,-3.0999999999999996,-7.9,5.599999999999999,0.0,0,23.503023210454472,0.0,0.0,0.0,16.477272727272705,0.0
DK,2020,8.5,12.1,5.6,53540.0,3.5,25739.5,40100.0,14.1,7.7,22.7,53.54,25.7395,40.1,217.12,40.4,28.299999999999997,1.995240710232473,0.9,23.503023210454472,25.498263920686952,0.0,3.836089650881035,5.599999999999999,8.9,0.0,0.0,1.0,7.0,7.0,3.0,0.0,0.0,0.0,3.0,2.0,1.2137885115943678,460.9999999999509,-0.159999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,23030.0,32.7,9.16,11.7,77.8,34.8,111.4,118.83,112.78,0.3,0.6,-0.3,92.19,74.67,4.0,-1.26,3.0,16.8,-3.5999999999999996,-8.3,5.599999999999999,0.0,0,25.498263920686952,0.0,0.0,0.0,16.93181818181817,0.0
DK,2021,8.1,12.3,5.1,56780.0,3.1,27852.1,44200.0,15.5,6.3,19.5,56.78,27.8521,44.2,207.84,41.0,28.7,0.0,1.0,23.503023210454472,25.498263920686952,0.0,3.836089650881035,5.599999999999999,9.3,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.0,3.0,2.0,1.5436927134289475,678.0000000001463,-0.0899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,24220.0,33.1,6.79,10.8,79.0,35.2,112.94,119.64,115.52,1.9,0.6,3.7,92.25,74.79,3.93,-0.64,2.8,17.3,-4.200000000000001,-9.2,5.599999999999999,0.0,0,25.498263920686952,0.0,0.0,0.0,19.20454545454544,0.0
DK,2022,10.3,12.4,4.5,56530.0,3.2,28675.2,48500.0,14.7,6.7,20.2,56.53,28.6752,48.5,173.32,39.4,27.0,0.4402958788305741,0.5,23.503023210454472,25.93855979951752,0.0,10.031047839050473,5.599999999999999,9.3,0.0,0.0,1.0,7.0,7.0,4.0,0.0,1.0,0.0,3.0,3.0,0.1714964040537077,737.0000000002582,-0.1100000000000476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,23480.0,33.9,11.09,10.6,80.1,34.6,106.75,121.25,110.12,8.5,11.5,16.0,97.19,74.59,4.03,0.12,5.1,17.1,-2.0999999999999996,-6.800000000000001,5.599999999999999,0.0,0,25.93855979951752,0.0,0.0,0.0,29.318181818181777,0.0
DK,2023,13.2,11.8,5.1,56770.0,4.9,29375.7,48400.0,15.4,7.8,23.1,56.77,29.3757,48.4,167.89,38.8,26.999999999999996,0.0176118351532229,0.5,23.503023210454472,25.95617163467074,0.0,15.989799530320669,5.599999999999999,9.3,0.0,0.0,2.0,7.0,7.0,4.0,0.0,2.0,0.0,3.0,3.0,-0.8496084934301231,726.9999999999093,-0.0899999999999619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,22840.0,36.1,14.83,11.5,79.8,34.3,106.98,124.99,108.66,3.4,8.4,-3.1,96.63,74.22,4.15,-0.19,6.9,17.9,1.3999999999999986,-4.699999999999999,5.599999999999999,0.0,0,25.95617163467074,0.0,0.0,0.0,33.636363636363576,0.0
DK,2024,12.8,11.6,6.2,58670.0,4.0,30354.4,50800.0,14.6,6.9,21.1,58.67,30.3544,50.8,167.58,37.9,26.299999999999997,0.0,0.8,23.503023210454472,25.95617163467074,0.0,18.696026537713664,5.599999999999999,9.5,0.0,0.0,0.0,7.0,7.0,4.0,0.0,3.0,0.0,3.0,3.0,-0.828355253185036,1024.999999999897,0.1199999999999413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,22990.0,38.0,14.32,14.6,80.2,33.9,110.24,127.11,110.43,1.3,1.7,2.0,96.87,73.35,4.16,-0.27,4.4,18.0,1.200000000000001,-5.199999999999999,5.599999999999999,0.0,0,25.95617163467074,0.0,0.0,0.0,35.34090909090904,0.0
