freq,wstatus,unit,geo,time,value,geo_label
A,NSAL,PC,EE,2017,6.9,Estonia
A,NSAL,PC,EE,2018,8.5,Estonia
A,NSAL,PC,EE,2019,6.3,Estonia
A,NSAL,PC,EE,2020,4.0,Estonia
A,NSAL,PC,EE,2021,5.1,Estonia
A,NSAL,PC,EE,2022,4.7,Estonia
A,NSAL,PC,EE,2023,8.1,Estonia
A,NSAL,PC,EE,2024,4.5,Estonia
A,NSAL,PC,EE,2025,11.9,Estonia
A,NSAL,PC,EL,2010,55.6,Greece
A,NSAL,PC,EL,2011,60.2,Greece
A,NSAL,PC,EL,2012,69.1,Greece
A,NSAL,PC,EL,2013,76.0,Greece
A,NSAL,PC,EL,2014,74.9,Greece
A,NSAL,PC,EL,2015,76.1,Greece
A,NSAL,PC,EL,2016,76.5,Greece
A,NSAL,PC,EL,2017,76.8,Greece
A,NSAL,PC,EL,2018,72.0,Greece
A,NSAL,PC,EL,2019,68.2,Greece
A,NSAL,PC,EL,2020,67.4,Greece
A,NSAL,PC,EL,2021,69.2,Greece
A,NSAL,PC,EL,2022,61.6,Greece
A,NSAL,PC,EL,2023,60.1,Greece
A,NSAL,PC,EL,2024,62.2,Greece
A,NSAL,PC,EL,2025,60.9,Greece
A,NSAL,PC,ES,2010,27.2,Spain
A,NSAL,PC,ES,2011,18.8,Spain
A,NSAL,PC,ES,2012,25.5,Spain
A,NSAL,PC,ES,2013,30.0,Spain
A,NSAL,PC,ES,2014,30.4,Spain
A,NSAL,PC,ES,2015,27.7,Spain
A,NSAL,PC,ES,2016,27.0,Spain
A,NSAL,PC,ES,2017,19.8,Spain
A,NSAL,PC,ES,2018,18.7,Spain
A,NSAL,PC,ES,2019,12.6,Spain
A,NSAL,PC,ES,2020,15.2,Spain
A,NSAL,PC,ES,2021,13.4,Spain
A,NSAL,PC,ES,2022,13.8,Spain
A,NSAL,PC,ES,2023,14.4,Spain
A,NSAL,PC,ES,2024,14.0,Spain
A,NSAL,PC,ES,2025,13.6,Spain
A,NSAL,PC,EU27_2020,2010,26.3,European Union - 27 countries (from 2020)
A,NSAL,PC,EU27_2020,2011,25.3,European Union - 27 countries (from 2020)
A,NSAL,PC,EU27_2020,2012,27.0,European Union - 27 countries (from 2020)
A,NSAL,PC,EU27_2020,2013,28.4,European Union - 27 countries (from 2020)
A,NSAL,PC,EU27_2020,2014,27.0,European Union - 27 countries (from 2020)
A,NSAL,PC,EU27_2020,2015,25.8,European Union - 27 countries (from 2020)
A,NSAL,PC,EU27_2020,2016,23.0,European Union - 27 countries (from 2020)
A,NSAL,PC,EU27_2020,2017,20.1,European Union - 27 countries (from 2020)
A,NSAL,PC,EU27_2020,2018,19.1,European Union - 27 countries (from 2020)
A,NSAL,PC,EU27_2020,2019,15.6,European Union - 27 countries (from 2020)
A,NSAL,PC,EU27_2020,2020,16.5,European Union - 27 countries (from 2020)
A,NSAL,PC,EU27_2020,2021,15.1,European Union - 27 countries (from 2020)
A,NSAL,PC,EU27_2020,2022,14.6,European Union - 27 countries (from 2020)
A,NSAL,PC,EU27_2020,2023,15.0,European Union - 27 countries (from 2020)
A,NSAL,PC,EU27_2020,2024,13.5,European Union - 27 countries (from 2020)
A,NSAL,PC,EU27_2020,2025,13.8,European Union - 27 countries (from 2020)
A,NSAL,PC,FI,2010,4.6,Finland
A,NSAL,PC,FI,2011,4.2,Finland
A,NSAL,PC,FI,2012,5.1,Finland
A,NSAL,PC,FI,2013,4.9,Finland
A,NSAL,PC,FI,2014,6.0,Finland
A,NSAL,PC,FI,2015,5.3,Finland
A,NSAL,PC,FI,2016,5.1,Finland
A,NSAL,PC,FI,2017,5.4,Finland
A,NSAL,PC,FI,2018,4.1,Finland
A,NSAL,PC,FI,2019,4.9,Finland
A,NSAL,PC,FI,2020,5.2,Finland
A,NSAL,PC,FI,2021,3.9,Finland
A,NSAL,PC,FI,2022,4.2,Finland
A,NSAL,PC,FI,2023,5.5,Finland
A,NSAL,PC,FI,2024,7.5,Finland
A,NSAL,PC,FI,2025,6.0,Finland
A,NSAL,PC,FR,2010,17.6,France
A,NSAL,PC,FR,2011,16.6,France
A,NSAL,PC,FR,2012,16.3,France
A,NSAL,PC,FR,2013,15.9,France
A,NSAL,PC,FR,2014,18.8,France
A,NSAL,PC,FR,2015,16.1,France
A,NSAL,PC,FR,2016,15.1,France
A,NSAL,PC,FR,2017,13.6,France
A,NSAL,PC,FR,2018,14.8,France
A,NSAL,PC,FR,2019,10.9,France
A,NSAL,PC,FR,2020,11.1,France
A,NSAL,PC,FR,2021,10.2,France
A,NSAL,PC,FR,2022,11.8,France
A,NSAL,PC,FR,2023,15.1,France
A,NSAL,PC,FR,2024,15.7,France
A,NSAL,PC,FR,2025,15.5,France
A,NSAL,PC,HR,2010,39.6,Croatia
A,NSAL,PC,HR,2011,38.2,Croatia
A,NSAL,PC,HR,2012,41.1,Croatia
A,NSAL,PC,HR,2013,50.3,Croatia
A,NSAL,PC,HR,2014,45.3,Croatia
A,NSAL,PC,HR,2015,37.8,Croatia
A,NSAL,PC,HR,2016,35.5,Croatia
A,NSAL,PC,HR,2017,29.2,Croatia
A,NSAL,PC,HR,2018,30.2,Croatia
A,NSAL,PC,HR,2019,22.8,Croatia
A,NSAL,PC,HR,2020,19.1,Croatia
A,NSAL,PC,HR,2021,16.5,Croatia
A,NSAL,PC,HR,2022,13.8,Croatia
A,NSAL,PC,HR,2023,9.4,Croatia
A,NSAL,PC,HR,2024,7.9,Croatia
A,NSAL,PC,HR,2025,8.2,Croatia
A,NSAL,PC,HU,2010,34.2,Hungary
A,NSAL,PC,HU,2011,38.1,Hungary
A,NSAL,PC,HU,2012,32.7,Hungary
A,NSAL,PC,HU,2013,28.2,Hungary
A,NSAL,PC,HU,2014,26.4,Hungary
A,NSAL,PC,HU,2015,28.3,Hungary
A,NSAL,PC,HU,2016,18.9,Hungary
A,NSAL,PC,HU,2017,20.6,Hungary
A,NSAL,PC,HU,2018,14.4,Hungary
A,NSAL,PC,HU,2019,9.7,Hungary
A,NSAL,PC,HU,2020,13.1,Hungary
A,NSAL,PC,HU,2021,7.2,Hungary
A,NSAL,PC,HU,2022,6.6,Hungary
A,NSAL,PC,HU,2023,9.6,Hungary
A,NSAL,PC,HU,2024,8.3,Hungary
A,NSAL,PC,HU,2025,8.2,Hungary
A,NSAL,PC,IE,2010,23.3,Ireland
A,NSAL,PC,IE,2011,18.3,Ireland
A,NSAL,PC,IE,2012,23.6,Ireland
A,NSAL,PC,IE,2013,25.2,Ireland
A,NSAL,PC,IE,2014,25.6,Ireland
A,NSAL,PC,IE,2015,22.1,Ireland
A,NSAL,PC,IE,2016,17.1,Ireland
A,NSAL,PC,IE,2017,13.4,Ireland
A,NSAL,PC,IE,2018,12.5,Ireland
A,NSAL,PC,IE,2019,12.4,Ireland
A,NSAL,PC,IE,2020,9.3,Ireland
A,NSAL,PC,IE,2021,7.3,Ireland
A,NSAL,PC,IE,2022,10.1,Ireland
A,NSAL,PC,IE,2023,7.3,Ireland
A,NSAL,PC,IE,2024,9.3,Ireland
A,NSAL,PC,IE,2025,9.2,Ireland
A,NSAL,PC,IT,2010,25.6,Italy
A,NSAL,PC,IT,2011,28.0,Italy
A,NSAL,PC,IT,2012,29.8,Italy
A,NSAL,PC,IT,2013,32.1,Italy
A,NSAL,PC,IT,2014,30.4,Italy
A,NSAL,PC,IT,2015,29.2,Italy
A,NSAL,PC,IT,2016,22.9,Italy
A,NSAL,PC,IT,2017,17.7,Italy
A,NSAL,PC,IT,2018,19.0,Italy
A,NSAL,PC,IT,2019,13.5,Italy
A,NSAL,PC,IT,2020,15.0,Italy
A,NSAL,PC,IT,2021,14.6,Italy
A,NSAL,PC,IT,2022,12.5,Italy
A,NSAL,PC,IT,2023,11.0,Italy
A,NSAL,PC,IT,2024,11.3,Italy
A,NSAL,PC,IT,2025,14.2,Italy
A,NSAL,PC,LT,2010,23.2,Lithuania
A,NSAL,PC,LT,2011,19.6,Lithuania
A,NSAL,PC,LT,2012,22.4,Lithuania
A,NSAL,PC,LT,2013,14.8,Lithuania
A,NSAL,PC,LT,2014,13.4,Lithuania
A,NSAL,PC,LT,2015,14.8,Lithuania
A,NSAL,PC,LT,2016,21.1,Lithuania
A,NSAL,PC,LT,2017,16.8,Lithuania
A,NSAL,PC,LT,2018,15.0,Lithuania
A,NSAL,PC,LT,2019,11.9,Lithuania
A,NSAL,PC,LT,2020,6.5,Lithuania
A,NSAL,PC,LT,2021,7.5,Lithuania
A,NSAL,PC,LT,2022,6.3,Lithuania
A,NSAL,PC,LT,2023,6.8,Lithuania
A,NSAL,PC,LT,2024,4.9,Lithuania
A,NSAL,PC,LT,2025,5.6,Lithuania
A,NSAL,PC,LU,2010,2.8,Luxembourg
A,NSAL,PC,LU,2011,2.1,Luxembourg
A,NSAL,PC,LU,2012,4.5,Luxembourg
A,NSAL,PC,LU,2013,5.8,Luxembourg
A,NSAL,PC,LU,2014,7.0,Luxembourg
A,NSAL,PC,LU,2015,7.0,Luxembourg
A,NSAL,PC,LU,2016,3.1,Luxembourg
A,NSAL,PC,LU,2017,7.9,Luxembourg
A,NSAL,PC,LU,2018,5.6,Luxembourg
A,NSAL,PC,LU,2019,5.1,Luxembourg
A,NSAL,PC,LU,2020,12.4,Luxembourg
A,NSAL,PC,LU,2021,7.9,Luxembourg
A,NSAL,PC,LU,2022,3.2,Luxembourg
A,NSAL,PC,LU,2023,6.7,Luxembourg
A,NSAL,PC,LU,2024,4.6,Luxembourg
A,NSAL,PC,LU,2025,4.4,Luxembourg
A,NSAL,PC,LV,2010,45.0,Latvia
A,NSAL,PC,LV,2011,37.2,Latvia
A,NSAL,PC,LV,2012,35.5,Latvia
A,NSAL,PC,LV,2013,44.5,Latvia
A,NSAL,PC,LV,2014,34.1,Latvia
A,NSAL,PC,LV,2015,30.6,Latvia
A,NSAL,PC,LV,2016,30.1,Latvia
A,NSAL,PC,LV,2017,30.5,Latvia
A,NSAL,PC,LV,2018,23.6,Latvia
A,NSAL,PC,LV,2019,19.6,Latvia
A,NSAL,PC,LV,2020,20.0,Latvia
A,NSAL,PC,LV,2021,15.0,Latvia
A,NSAL,PC,LV,2022,14.0,Latvia
A,NSAL,PC,LV,2023,20.0,Latvia
A,NSAL,PC,LV,2024,17.8,Latvia
A,NSAL,PC,LV,2025,16.1,Latvia
A,NSAL,PC,MT,2010,43.2,Malta
A,NSAL,PC,MT,2011,29.8,Malta
A,NSAL,PC,MT,2012,31.6,Malta
A,NSAL,PC,MT,2013,27.9,Malta
A,NSAL,PC,MT,2014,23.3,Malta
A,NSAL,PC,MT,2015,15.7,Malta
A,NSAL,PC,MT,2016,12.6,Malta
A,NSAL,PC,MT,2017,9.1,Malta
A,NSAL,PC,MT,2018,5.9,Malta
A,NSAL,PC,MT,2019,5.1,Malta
A,NSAL,PC,MT,2020,8.7,Malta
A,NSAL,PC,MT,2021,10.1,Malta
A,NSAL,PC,MT,2022,16.7,Malta
A,NSAL,PC,MT,2023,10.0,Malta
A,NSAL,PC,MT,2024,10.1,Malta
A,NSAL,PC,MT,2025,10.8,Malta
A,NSAL,PC,NL,2010,10.3,Netherlands
A,NSAL,PC,NL,2011,9.5,Netherlands
A,NSAL,PC,NL,2012,10.0,Netherlands
A,NSAL,PC,NL,2013,13.5,Netherlands
A,NSAL,PC,NL,2014,10.3,Netherlands
A,NSAL,PC,NL,2015,11.3,Netherlands
A,NSAL,PC,NL,2016,11.3,Netherlands
A,NSAL,PC,NL,2017,11.7,Netherlands
A,NSAL,PC,NL,2018,7.7,Netherlands
A,NSAL,PC,NL,2019,8.0,Netherlands
A,NSAL,PC,NL,2020,6.8,Netherlands
A,NSAL,PC,NL,2021,4.6,Netherlands
A,NSAL,PC,NL,2022,5.5,Netherlands
A,NSAL,PC,NL,2023,4.8,Netherlands
A,NSAL,PC,NL,2024,5.3,Netherlands
A,NSAL,PC,NL,2025,6.1,Netherlands
A,NSAL,PC,PL,2010,26.6,Poland
A,NSAL,PC,PL,2011,22.9,Poland
A,NSAL,PC,PL,2012,26.6,Poland
A,NSAL,PC,PL,2013,23.1,Poland
A,NSAL,PC,PL,2014,20.8,Poland
A,NSAL,PC,PL,2015,21.2,Poland
A,NSAL,PC,PL,2016,17.5,Poland
A,NSAL,PC,PL,2017,16.4,Poland
A,NSAL,PC,PL,2018,14.1,Poland
A,NSAL,PC,PL,2019,10.1,Poland
A,NSAL,PC,PL,2020,11.4,Poland
A,NSAL,PC,PL,2021,9.5,Poland
A,NSAL,PC,PL,2022,11.3,Poland
A,NSAL,PC,PL,2023,12.6,Poland
A,NSAL,PC,PL,2024,8.6,Poland
A,NSAL,PC,PL,2025,7.5,Poland
A,NSAL,PC,PT,2010,36.6,Portugal
A,NSAL,PC,PT,2011,37.8,Portugal
A,NSAL,PC,PT,2012,32.5,Portugal
A,NSAL,PC,PT,2013,40.1,Portugal
A,NSAL,PC,PT,2014,35.9,Portugal
A,NSAL,PC,PT,2015,33.4,Portugal
A,NSAL,PC,PT,2016,30.5,Portugal
A,NSAL,PC,PT,2017,28.1,Portugal
A,NSAL,PC,PT,2018,21.5,Portugal
A,NSAL,PC,PT,2019,18.1,Portugal
A,NSAL,PC,PT,2020,14.6,Portugal
A,NSAL,PC,PT,2021,17.6,Portugal
A,NSAL,PC,PT,2022,18.5,Portugal
A,NSAL,PC,PT,2023,16.2,Portugal
A,NSAL,PC,PT,2024,15.9,Portugal
A,NSAL,PC,PT,2025,15.2,Portugal
A,NSAL,PC,RO,2010,56.0,Romania
A,NSAL,PC,RO,2011,57.0,Romania
A,NSAL,PC,RO,2012,58.0,Romania
A,NSAL,PC,RO,2013,59.9,Romania
A,NSAL,PC,RO,2014,55.3,Romania
A,NSAL,PC,RO,2015,55.0,Romania
A,NSAL,PC,RO,2016,50.5,Romania
A,NSAL,PC,RO,2017,45.9,Romania
A,NSAL,PC,RO,2018,43.0,Romania
A,NSAL,PC,RO,2019,39.8,Romania
A,NSAL,PC,RO,2020,46.8,Romania
A,NSAL,PC,RO,2021,42.8,Romania
A,NSAL,PC,RO,2022,38.7,Romania
A,NSAL,PC,RO,2023,41.9,Romania
A,NSAL,PC,RO,2024,34.0,Romania
A,NSAL,PC,RO,2025,32.0,Romania
A,NSAL,PC,SE,2010,3.2,Sweden
A,NSAL,PC,SE,2011,7.8,Sweden
A,NSAL,PC,SE,2012,6.5,Sweden
A,NSAL,PC,SE,2013,1.7,Sweden
A,NSAL,PC,SE,2014,5.8,Sweden
A,NSAL,PC,SE,2015,4.9,Sweden
A,NSAL,PC,SE,2016,4.4,Sweden
A,NSAL,PC,SE,2017,5.5,Sweden
A,NSAL,PC,SE,2018,4.1,Sweden
A,NSAL,PC,SE,2019,2.8,Sweden
A,NSAL,PC,SE,2020,4.1,Sweden
A,NSAL,PC,SE,2021,5.1,Sweden
A,NSAL,PC,SE,2022,2.9,Sweden
A,NSAL,PC,SE,2023,4.5,Sweden
A,NSAL,PC,SE,2024,5.2,Sweden
A,NSAL,PC,SE,2025,5.8,Sweden
A,NSAL,PC,SI,2010,19.6,Slovenia
A,NSAL,PC,SI,2011,21.9,Slovenia
A,NSAL,PC,SI,2012,23.8,Slovenia
A,NSAL,PC,SI,2013,25.2,Slovenia
A,NSAL,PC,SI,2014,25.3,Slovenia
A,NSAL,PC,SI,2015,23.1,Slovenia
A,NSAL,PC,SI,2016,18.8,Slovenia
A,NSAL,PC,SI,2017,16.9,Slovenia
A,NSAL,PC,SI,2018,14.1,Slovenia
A,NSAL,PC,SI,2019,10.8,Slovenia
A,NSAL,PC,SI,2020,9.3,Slovenia
