freq,nace_r2,wstatus,worktime,age,sex,unit,geo,time,value,geo_label
A,TOTAL,SELF,FT,Y20-64,T,HR,LT,2024,39.5,Lithuania
A,TOTAL,SELF,FT,Y20-64,T,HR,LT,2025,40.0,Lithuania
A,TOTAL,SELF,FT,Y20-64,T,HR,LU,2008,50.5,Luxembourg
A,TOTAL,SELF,FT,Y20-64,T,HR,LU,2009,49.3,Luxembourg
A,TOTAL,SELF,FT,Y20-64,T,HR,LU,2010,49.1,Luxembourg
A,TOTAL,SELF,FT,Y20-64,T,HR,LU,2011,48.6,Luxembourg
A,TOTAL,SELF,FT,Y20-64,T,HR,LU,2012,48.9,Luxembourg
A,TOTAL,SELF,FT,Y20-64,T,HR,LU,2013,46.9,Luxembourg
A,TOTAL,SELF,FT,Y20-64,T,HR,LU,2014,48.2,Luxembourg
A,TOTAL,SELF,FT,Y20-64,T,HR,LU,2015,46.9,Luxembourg
A,TOTAL,SELF,FT,Y20-64,T,HR,LU,2016,44.8,Luxembourg
A,TOTAL,SELF,FT,Y20-64,T,HR,LU,2017,45.7,Luxembourg
A,TOTAL,SELF,FT,Y20-64,T,HR,LU,2018,44.4,Luxembourg
A,TOTAL,SELF,FT,Y20-64,T,HR,LU,2019,44.2,Luxembourg
A,TOTAL,SELF,FT,Y20-64,T,HR,LU,2020,42.0,Luxembourg
A,TOTAL,SELF,FT,Y20-64,T,HR,LU,2021,42.6,Luxembourg
A,TOTAL,SELF,FT,Y20-64,T,HR,LU,2022,40.4,Luxembourg
A,TOTAL,SELF,FT,Y20-64,T,HR,LU,2023,40.9,Luxembourg
A,TOTAL,SELF,FT,Y20-64,T,HR,LU,2024,40.2,Luxembourg
A,TOTAL,SELF,FT,Y20-64,T,HR,LU,2025,41.7,Luxembourg
A,TOTAL,SELF,FT,Y20-64,T,HR,LV,2008,43.1,Latvia
A,TOTAL,SELF,FT,Y20-64,T,HR,LV,2009,42.7,Latvia
A,TOTAL,SELF,FT,Y20-64,T,HR,LV,2010,42.3,Latvia
A,TOTAL,SELF,FT,Y20-64,T,HR,LV,2011,42.8,Latvia
A,TOTAL,SELF,FT,Y20-64,T,HR,LV,2012,41.2,Latvia
A,TOTAL,SELF,FT,Y20-64,T,HR,LV,2013,41.0,Latvia
A,TOTAL,SELF,FT,Y20-64,T,HR,LV,2014,41.0,Latvia
A,TOTAL,SELF,FT,Y20-64,T,HR,LV,2015,41.2,Latvia
A,TOTAL,SELF,FT,Y20-64,T,HR,LV,2016,41.7,Latvia
A,TOTAL,SELF,FT,Y20-64,T,HR,LV,2017,40.8,Latvia
A,TOTAL,SELF,FT,Y20-64,T,HR,LV,2018,40.6,Latvia
A,TOTAL,SELF,FT,Y20-64,T,HR,LV,2019,40.5,Latvia
A,TOTAL,SELF,FT,Y20-64,T,HR,LV,2020,39.1,Latvia
A,TOTAL,SELF,FT,Y20-64,T,HR,LV,2021,40.2,Latvia
A,TOTAL,SELF,FT,Y20-64,T,HR,LV,2022,40.3,Latvia
A,TOTAL,SELF,FT,Y20-64,T,HR,LV,2023,40.0,Latvia
A,TOTAL,SELF,FT,Y20-64,T,HR,LV,2024,40.0,Latvia
A,TOTAL,SELF,FT,Y20-64,T,HR,LV,2025,39.0,Latvia
A,TOTAL,SELF,FT,Y20-64,T,HR,MT,2008,45.7,Malta
A,TOTAL,SELF,FT,Y20-64,T,HR,MT,2009,45.5,Malta
A,TOTAL,SELF,FT,Y20-64,T,HR,MT,2010,45.6,Malta
A,TOTAL,SELF,FT,Y20-64,T,HR,MT,2011,45.1,Malta
A,TOTAL,SELF,FT,Y20-64,T,HR,MT,2012,44.9,Malta
A,TOTAL,SELF,FT,Y20-64,T,HR,MT,2013,45.0,Malta
A,TOTAL,SELF,FT,Y20-64,T,HR,MT,2014,45.7,Malta
A,TOTAL,SELF,FT,Y20-64,T,HR,MT,2015,45.9,Malta
A,TOTAL,SELF,FT,Y20-64,T,HR,MT,2016,46.0,Malta
A,TOTAL,SELF,FT,Y20-64,T,HR,MT,2017,44.9,Malta
A,TOTAL,SELF,FT,Y20-64,T,HR,MT,2018,45.6,Malta
A,TOTAL,SELF,FT,Y20-64,T,HR,MT,2019,46.4,Malta
A,TOTAL,SELF,FT,Y20-64,T,HR,MT,2020,44.0,Malta
A,TOTAL,SELF,FT,Y20-64,T,HR,MT,2021,43.6,Malta
A,TOTAL,SELF,FT,Y20-64,T,HR,MT,2022,43.0,Malta
A,TOTAL,SELF,FT,Y20-64,T,HR,MT,2023,42.9,Malta
A,TOTAL,SELF,FT,Y20-64,T,HR,MT,2024,42.4,Malta
A,TOTAL,SELF,FT,Y20-64,T,HR,MT,2025,42.2,Malta
A,TOTAL,SELF,FT,Y20-64,T,HR,NL,2008,49.9,Netherlands
A,TOTAL,SELF,FT,Y20-64,T,HR,NL,2009,49.2,Netherlands
A,TOTAL,SELF,FT,Y20-64,T,HR,NL,2010,48.9,Netherlands
A,TOTAL,SELF,FT,Y20-64,T,HR,NL,2011,48.9,Netherlands
A,TOTAL,SELF,FT,Y20-64,T,HR,NL,2012,48.3,Netherlands
A,TOTAL,SELF,FT,Y20-64,T,HR,NL,2013,47.6,Netherlands
A,TOTAL,SELF,FT,Y20-64,T,HR,NL,2014,48.2,Netherlands
A,TOTAL,SELF,FT,Y20-64,T,HR,NL,2015,47.8,Netherlands
A,TOTAL,SELF,FT,Y20-64,T,HR,NL,2016,47.9,Netherlands
A,TOTAL,SELF,FT,Y20-64,T,HR,NL,2017,47.9,Netherlands
A,TOTAL,SELF,FT,Y20-64,T,HR,NL,2018,47.2,Netherlands
A,TOTAL,SELF,FT,Y20-64,T,HR,NL,2019,47.1,Netherlands
A,TOTAL,SELF,FT,Y20-64,T,HR,NL,2020,45.4,Netherlands
A,TOTAL,SELF,FT,Y20-64,T,HR,NL,2021,41.4,Netherlands
A,TOTAL,SELF,FT,Y20-64,T,HR,NL,2022,41.9,Netherlands
A,TOTAL,SELF,FT,Y20-64,T,HR,NL,2023,41.5,Netherlands
A,TOTAL,SELF,FT,Y20-64,T,HR,NL,2024,41.4,Netherlands
A,TOTAL,SELF,FT,Y20-64,T,HR,NL,2025,41.1,Netherlands
A,TOTAL,SELF,FT,Y20-64,T,HR,PL,2008,46.8,Poland
A,TOTAL,SELF,FT,Y20-64,T,HR,PL,2009,45.9,Poland
A,TOTAL,SELF,FT,Y20-64,T,HR,PL,2010,45.2,Poland
A,TOTAL,SELF,FT,Y20-64,T,HR,PL,2011,44.9,Poland
A,TOTAL,SELF,FT,Y20-64,T,HR,PL,2012,45.1,Poland
A,TOTAL,SELF,FT,Y20-64,T,HR,PL,2013,45.1,Poland
A,TOTAL,SELF,FT,Y20-64,T,HR,PL,2014,45.2,Poland
A,TOTAL,SELF,FT,Y20-64,T,HR,PL,2015,44.7,Poland
A,TOTAL,SELF,FT,Y20-64,T,HR,PL,2016,44.9,Poland
A,TOTAL,SELF,FT,Y20-64,T,HR,PL,2017,44.5,Poland
A,TOTAL,SELF,FT,Y20-64,T,HR,PL,2018,43.6,Poland
A,TOTAL,SELF,FT,Y20-64,T,HR,PL,2019,43.3,Poland
A,TOTAL,SELF,FT,Y20-64,T,HR,PL,2020,42.2,Poland
A,TOTAL,SELF,FT,Y20-64,T,HR,PL,2021,44.7,Poland
A,TOTAL,SELF,FT,Y20-64,T,HR,PL,2022,44.8,Poland
A,TOTAL,SELF,FT,Y20-64,T,HR,PL,2023,44.3,Poland
A,TOTAL,SELF,FT,Y20-64,T,HR,PL,2024,43.6,Poland
A,TOTAL,SELF,FT,Y20-64,T,HR,PL,2025,43.7,Poland
A,TOTAL,SELF,FT,Y20-64,T,HR,PT,2008,46.7,Portugal
A,TOTAL,SELF,FT,Y20-64,T,HR,PT,2009,46.0,Portugal
A,TOTAL,SELF,FT,Y20-64,T,HR,PT,2010,46.0,Portugal
A,TOTAL,SELF,FT,Y20-64,T,HR,PT,2011,48.3,Portugal
A,TOTAL,SELF,FT,Y20-64,T,HR,PT,2012,48.5,Portugal
A,TOTAL,SELF,FT,Y20-64,T,HR,PT,2013,48.2,Portugal
A,TOTAL,SELF,FT,Y20-64,T,HR,PT,2014,47.9,Portugal
A,TOTAL,SELF,FT,Y20-64,T,HR,PT,2015,47.4,Portugal
A,TOTAL,SELF,FT,Y20-64,T,HR,PT,2016,46.9,Portugal
A,TOTAL,SELF,FT,Y20-64,T,HR,PT,2017,47.2,Portugal
A,TOTAL,SELF,FT,Y20-64,T,HR,PT,2018,46.5,Portugal
A,TOTAL,SELF,FT,Y20-64,T,HR,PT,2019,45.9,Portugal
A,TOTAL,SELF,FT,Y20-64,T,HR,PT,2020,43.6,Portugal
A,TOTAL,SELF,FT,Y20-64,T,HR,PT,2021,44.5,Portugal
A,TOTAL,SELF,FT,Y20-64,T,HR,PT,2022,44.5,Portugal
A,TOTAL,SELF,FT,Y20-64,T,HR,PT,2023,44.4,Portugal
A,TOTAL,SELF,FT,Y20-64,T,HR,PT,2024,43.4,Portugal
A,TOTAL,SELF,FT,Y20-64,T,HR,PT,2025,43.5,Portugal
A,TOTAL,SELF,FT,Y20-64,T,HR,RO,2008,41.1,Romania
A,TOTAL,SELF,FT,Y20-64,T,HR,RO,2009,40.8,Romania
A,TOTAL,SELF,FT,Y20-64,T,HR,RO,2010,41.0,Romania
A,TOTAL,SELF,FT,Y20-64,T,HR,RO,2011,40.8,Romania
A,TOTAL,SELF,FT,Y20-64,T,HR,RO,2012,40.5,Romania
A,TOTAL,SELF,FT,Y20-64,T,HR,RO,2013,40.1,Romania
A,TOTAL,SELF,FT,Y20-64,T,HR,RO,2014,40.2,Romania
A,TOTAL,SELF,FT,Y20-64,T,HR,RO,2015,39.3,Romania
A,TOTAL,SELF,FT,Y20-64,T,HR,RO,2016,39.6,Romania
A,TOTAL,SELF,FT,Y20-64,T,HR,RO,2017,39.7,Romania
A,TOTAL,SELF,FT,Y20-64,T,HR,RO,2018,39.8,Romania
A,TOTAL,SELF,FT,Y20-64,T,HR,RO,2019,39.7,Romania
A,TOTAL,SELF,FT,Y20-64,T,HR,RO,2020,39.1,Romania
A,TOTAL,SELF,FT,Y20-64,T,HR,RO,2021,41.5,Romania
A,TOTAL,SELF,FT,Y20-64,T,HR,RO,2022,41.5,Romania
A,TOTAL,SELF,FT,Y20-64,T,HR,RO,2023,41.2,Romania
A,TOTAL,SELF,FT,Y20-64,T,HR,RO,2024,40.6,Romania
A,TOTAL,SELF,FT,Y20-64,T,HR,RO,2025,39.7,Romania
A,TOTAL,SELF,FT,Y20-64,T,HR,SE,2008,46.9,Sweden
A,TOTAL,SELF,FT,Y20-64,T,HR,SE,2009,46.2,Sweden
A,TOTAL,SELF,FT,Y20-64,T,HR,SE,2010,46.8,Sweden
A,TOTAL,SELF,FT,Y20-64,T,HR,SE,2011,46.5,Sweden
A,TOTAL,SELF,FT,Y20-64,T,HR,SE,2012,46.5,Sweden
A,TOTAL,SELF,FT,Y20-64,T,HR,SE,2013,45.8,Sweden
A,TOTAL,SELF,FT,Y20-64,T,HR,SE,2014,45.4,Sweden
A,TOTAL,SELF,FT,Y20-64,T,HR,SE,2015,45.3,Sweden
A,TOTAL,SELF,FT,Y20-64,T,HR,SE,2016,45.5,Sweden
A,TOTAL,SELF,FT,Y20-64,T,HR,SE,2017,44.7,Sweden
A,TOTAL,SELF,FT,Y20-64,T,HR,SE,2018,44.7,Sweden
A,TOTAL,SELF,FT,Y20-64,T,HR,SE,2019,44.8,Sweden
A,TOTAL,SELF,FT,Y20-64,T,HR,SE,2020,42.4,Sweden
A,TOTAL,SELF,FT,Y20-64,T,HR,SE,2021,42.6,Sweden
A,TOTAL,SELF,FT,Y20-64,T,HR,SE,2022,43.0,Sweden
A,TOTAL,SELF,FT,Y20-64,T,HR,SE,2023,42.2,Sweden
A,TOTAL,SELF,FT,Y20-64,T,HR,SE,2024,41.8,Sweden
A,TOTAL,SELF,FT,Y20-64,T,HR,SE,2025,42.1,Sweden
A,TOTAL,SELF,FT,Y20-64,T,HR,SI,2008,48.6,Slovenia
A,TOTAL,SELF,FT,Y20-64,T,HR,SI,2009,47.1,Slovenia
A,TOTAL,SELF,FT,Y20-64,T,HR,SI,2010,46.0,Slovenia
A,TOTAL,SELF,FT,Y20-64,T,HR,SI,2011,45.3,Slovenia
A,TOTAL,SELF,FT,Y20-64,T,HR,SI,2012,45.8,Slovenia
A,TOTAL,SELF,FT,Y20-64,T,HR,SI,2013,45.3,Slovenia
A,TOTAL,SELF,FT,Y20-64,T,HR,SI,2014,45.6,Slovenia
A,TOTAL,SELF,FT,Y20-64,T,HR,SI,2015,44.9,Slovenia
A,TOTAL,SELF,FT,Y20-64,T,HR,SI,2016,44.4,Slovenia
A,TOTAL,SELF,FT,Y20-64,T,HR,SI,2017,43.6,Slovenia
A,TOTAL,SELF,FT,Y20-64,T,HR,SI,2018,44.2,Slovenia
A,TOTAL,SELF,FT,Y20-64,T,HR,SI,2019,44.4,Slovenia
A,TOTAL,SELF,FT,Y20-64,T,HR,SI,2020,43.3,Slovenia
A,TOTAL,SELF,FT,Y20-64,T,HR,SI,2021,43.8,Slovenia
A,TOTAL,SELF,FT,Y20-64,T,HR,SI,2022,44.0,Slovenia
A,TOTAL,SELF,FT,Y20-64,T,HR,SI,2023,42.7,Slovenia
A,TOTAL,SELF,FT,Y20-64,T,HR,SI,2024,43.3,Slovenia
A,TOTAL,SELF,FT,Y20-64,T,HR,SI,2025,43.3,Slovenia
A,TOTAL,SELF,FT,Y20-64,T,HR,SK,2008,44.7,Slovakia
A,TOTAL,SELF,FT,Y20-64,T,HR,SK,2009,44.2,Slovakia
A,TOTAL,SELF,FT,Y20-64,T,HR,SK,2010,44.7,Slovakia
A,TOTAL,SELF,FT,Y20-64,T,HR,SK,2011,44.6,Slovakia
A,TOTAL,SELF,FT,Y20-64,T,HR,SK,2012,44.5,Slovakia
A,TOTAL,SELF,FT,Y20-64,T,HR,SK,2013,44.3,Slovakia
A,TOTAL,SELF,FT,Y20-64,T,HR,SK,2014,43.9,Slovakia
A,TOTAL,SELF,FT,Y20-64,T,HR,SK,2015,44.3,Slovakia
A,TOTAL,SELF,FT,Y20-64,T,HR,SK,2016,44.4,Slovakia
A,TOTAL,SELF,FT,Y20-64,T,HR,SK,2017,44.1,Slovakia
A,TOTAL,SELF,FT,Y20-64,T,HR,SK,2018,44.4,Slovakia
A,TOTAL,SELF,FT,Y20-64,T,HR,SK,2019,43.8,Slovakia
A,TOTAL,SELF,FT,Y20-64,T,HR,SK,2020,42.2,Slovakia
A,TOTAL,SELF,FT,Y20-64,T,HR,SK,2021,42.0,Slovakia
A,TOTAL,SELF,FT,Y20-64,T,HR,SK,2022,42.2,Slovakia
A,TOTAL,SELF,FT,Y20-64,T,HR,SK,2023,41.8,Slovakia
A,TOTAL,SELF,FT,Y20-64,T,HR,SK,2024,42.1,Slovakia
A,TOTAL,SELF,FT,Y20-64,T,HR,SK,2025,41.9,Slovakia
A,TOTAL,SELF,PT,Y20-64,T,HR,AT,2008,18.8,Austria
A,TOTAL,SELF,PT,Y20-64,T,HR,AT,2009,18.9,Austria
A,TOTAL,SELF,PT,Y20-64,T,HR,AT,2010,18.2,Austria
A,TOTAL,SELF,PT,Y20-64,T,HR,AT,2011,18.8,Austria
A,TOTAL,SELF,PT,Y20-64,T,HR,AT,2012,18.9,Austria
A,TOTAL,SELF,PT,Y20-64,T,HR,AT,2013,18.7,Austria
A,TOTAL,SELF,PT,Y20-64,T,HR,AT,2014,17.9,Austria
A,TOTAL,SELF,PT,Y20-64,T,HR,AT,2015,17.8,Austria
A,TOTAL,SELF,PT,Y20-64,T,HR,AT,2016,17.8,Austria
A,TOTAL,SELF,PT,Y20-64,T,HR,AT,2017,18.3,Austria
A,TOTAL,SELF,PT,Y20-64,T,HR,AT,2018,18.4,Austria
A,TOTAL,SELF,PT,Y20-64,T,HR,AT,2019,18.2,Austria
A,TOTAL,SELF,PT,Y20-64,T,HR,AT,2020,17.3,Austria
A,TOTAL,SELF,PT,Y20-64,T,HR,AT,2021,17.6,Austria
A,TOTAL,SELF,PT,Y20-64,T,HR,AT,2022,17.4,Austria
A,TOTAL,SELF,PT,Y20-64,T,HR,AT,2023,17.3,Austria
A,TOTAL,SELF,PT,Y20-64,T,HR,AT,2024,18.5,Austria
A,TOTAL,SELF,PT,Y20-64,T,HR,AT,2025,18.6,Austria
A,TOTAL,SELF,PT,Y20-64,T,HR,BE,2008,20.7,Belgium
A,TOTAL,SELF,PT,Y20-64,T,HR,BE,2009,21.6,Belgium
A,TOTAL,SELF,PT,Y20-64,T,HR,BE,2010,21.3,Belgium
A,TOTAL,SELF,PT,Y20-64,T,HR,BE,2011,20.2,Belgium
A,TOTAL,SELF,PT,Y20-64,T,HR,BE,2012,19.8,Belgium
A,TOTAL,SELF,PT,Y20-64,T,HR,BE,2013,20.1,Belgium
A,TOTAL,SELF,PT,Y20-64,T,HR,BE,2014,21.1,Belgium
A,TOTAL,SELF,PT,Y20-64,T,HR,BE,2015,20.7,Belgium
A,TOTAL,SELF,PT,Y20-64,T,HR,BE,2016,19.5,Belgium
A,TOTAL,SELF,PT,Y20-64,T,HR,BE,2017,21.3,Belgium
A,TOTAL,SELF,PT,Y20-64,T,HR,BE,2018,20.4,Belgium
A,TOTAL,SELF,PT,Y20-64,T,HR,BE,2019,20.7,Belgium
A,TOTAL,SELF,PT,Y20-64,T,HR,BE,2020,19.7,Belgium
A,TOTAL,SELF,PT,Y20-64,T,HR,BE,2021,21.9,Belgium
A,TOTAL,SELF,PT,Y20-64,T,HR,BE,2022,21.4,Belgium
A,TOTAL,SELF,PT,Y20-64,T,HR,BE,2023,22.0,Belgium
A,TOTAL,SELF,PT,Y20-64,T,HR,BE,2024,20.4,Belgium
A,TOTAL,SELF,PT,Y20-64,T,HR,BE,2025,20.4,Belgium
A,TOTAL,SELF,PT,Y20-64,T,HR,BG,2008,24.7,Bulgaria
A,TOTAL,SELF,PT,Y20-64,T,HR,BG,2009,20.2,Bulgaria
A,TOTAL,SELF,PT,Y20-64,T,HR,BG,2010,20.6,Bulgaria
A,TOTAL,SELF,PT,Y20-64,T,HR,BG,2011,21.6,Bulgaria
A,TOTAL,SELF,PT,Y20-64,T,HR,BG,2012,22.2,Bulgaria
A,TOTAL,SELF,PT,Y20-64,T,HR,BG,2013,20.9,Bulgaria
A,TOTAL,SELF,PT,Y20-64,T,HR,BG,2014,21.2,Bulgaria
A,TOTAL,SELF,PT,Y20-64,T,HR,BG,2015,20.9,Bulgaria
A,TOTAL,SELF,PT,Y20-64,T,HR,BG,2016,19.0,Bulgaria
A,TOTAL,SELF,PT,Y20-64,T,HR,BG,2017,20.9,Bulgaria
A,TOTAL,SELF,PT,Y20-64,T,HR,BG,2018,21.6,Bulgaria
A,TOTAL,SELF,PT,Y20-64,T,HR,BG,2019,20.6,Bulgaria
A,TOTAL,SELF,PT,Y20-64,T,HR,BG,2020,19.7,Bulgaria
A,TOTAL,SELF,PT,Y20-64,T,HR,BG,2021,24.1,Bulgaria
A,TOTAL,SELF,PT,Y20-64,T,HR,BG,2022,20.7,Bulgaria
A,TOTAL,SELF,PT,Y20-64,T,HR,BG,2023,20.6,Bulgaria
A,TOTAL,SELF,PT,Y20-64,T,HR,BG,2025,22.5,Bulgaria
A,TOTAL,SELF,PT,Y20-64,T,HR,CY,2008,18.7,Cyprus
A,TOTAL,SELF,PT,Y20-64,T,HR,CY,2009,18.0,Cyprus
A,TOTAL,SELF,PT,Y20-64,T,HR,CY,2010,18.7,Cyprus
A,TOTAL,SELF,PT,Y20-64,T,HR,CY,2011,18.2,Cyprus
A,TOTAL,SELF,PT,Y20-64,T,HR,CY,2012,18.2,Cyprus
A,TOTAL,SELF,PT,Y20-64,T,HR,CY,2013,16.4,Cyprus
A,TOTAL,SELF,PT,Y20-64,T,HR,CY,2014,16.2,Cyprus
A,TOTAL,SELF,PT,Y20-64,T,HR,CY,2015,16.1,Cyprus
A,TOTAL,SELF,PT,Y20-64,T,HR,CY,2016,16.3,Cyprus
A,TOTAL,SELF,PT,Y20-64,T,HR,CY,2017,15.7,Cyprus
A,TOTAL,SELF,PT,Y20-64,T,HR,CY,2018,16.5,Cyprus
A,TOTAL,SELF,PT,Y20-64,T,HR,CY,2019,17.2,Cyprus
A,TOTAL,SELF,PT,Y20-64,T,HR,CY,2020,17.2,Cyprus
A,TOTAL,SELF,PT,Y20-64,T,HR,CY,2021,16.4,Cyprus
A,TOTAL,SELF,PT,Y20-64,T,HR,CY,2022,16.5,Cyprus
A,TOTAL,SELF,PT,Y20-64,T,HR,CY,2023,17.4,Cyprus
A,TOTAL,SELF,PT,Y20-64,T,HR,CY,2024,17.5,Cyprus
A,TOTAL,SELF,PT,Y20-64,T,HR,CY,2025,17.9,Cyprus
A,TOTAL,SELF,PT,Y20-64,T,HR,CZ,2008,20.1,Czechia
A,TOTAL,SELF,PT,Y20-64,T,HR,CZ,2009,20.1,Czechia
A,TOTAL,SELF,PT,Y20-64,T,HR,CZ,2010,20.3,Czechia
A,TOTAL,SELF,PT,Y20-64,T,HR,CZ,2011,20.9,Czechia
A,TOTAL,SELF,PT,Y20-64,T,HR,CZ,2012,19.2,Czechia
A,TOTAL,SELF,PT,Y20-64,T,HR,CZ,2013,19.5,Czechia
A,TOTAL,SELF,PT,Y20-64,T,HR,CZ,2014,20.2,Czechia
A,TOTAL,SELF,PT,Y20-64,T,HR,CZ,2015,20.9,Czechia
A,TOTAL,SELF,PT,Y20-64,T,HR,CZ,2016,20.1,Czechia
A,TOTAL,SELF,PT,Y20-64,T,HR,CZ,2017,19.8,Czechia
A,TOTAL,SELF,PT,Y20-64,T,HR,CZ,2018,21.1,Czechia
A,TOTAL,SELF,PT,Y20-64,T,HR,CZ,2019,20.1,Czechia
A,TOTAL,SELF,PT,Y20-64,T,HR,CZ,2020,18.7,Czechia
A,TOTAL,SELF,PT,Y20-64,T,HR,CZ,2021,19.3,Czechia
A,TOTAL,SELF,PT,Y20-64,T,HR,CZ,2022,20.7,Czechia
A,TOTAL,SELF,PT,Y20-64,T,HR,CZ,2023,20.3,Czechia
A,TOTAL,SELF,PT,Y20-64,T,HR,CZ,2024,20.3,Czechia
A,TOTAL,SELF,PT,Y20-64,T,HR,CZ,2025,20.3,Czechia
A,TOTAL,SELF,PT,Y20-64,T,HR,DE,2008,16.8,Germany
A,TOTAL,SELF,PT,Y20-64,T,HR,DE,2009,18.0,Germany
A,TOTAL,SELF,PT,Y20-64,T,HR,DE,2010,18.0,Germany
A,TOTAL,SELF,PT,Y20-64,T,HR,DE,2011,17.8,Germany
A,TOTAL,SELF,PT,Y20-64,T,HR,DE,2012,18.0,Germany
A,TOTAL,SELF,PT,Y20-64,T,HR,DE,2013,16.6,Germany
A,TOTAL,SELF,PT,Y20-64,T,HR,DE,2014,16.8,Germany
A,TOTAL,SELF,PT,Y20-64,T,HR,DE,2015,17.1,Germany
A,TOTAL,SELF,PT,Y20-64,T,HR,DE,2016,16.7,Germany
A,TOTAL,SELF,PT,Y20-64,T,HR,DE,2017,16.5,Germany
A,TOTAL,SELF,PT,Y20-64,T,HR,DE,2018,16.8,Germany
A,TOTAL,SELF,PT,Y20-64,T,HR,DE,2019,17.0,Germany
A,TOTAL,SELF,PT,Y20-64,T,HR,DE,2020,16.1,Germany
A,TOTAL,SELF,PT,Y20-64,T,HR,DE,2021,17.7,Germany
A,TOTAL,SELF,PT,Y20-64,T,HR,DE,2022,17.5,Germany
A,TOTAL,SELF,PT,Y20-64,T,HR,DE,2023,17.1,Germany
A,TOTAL,SELF,PT,Y20-64,T,HR,DE,2024,17.1,Germany
A,TOTAL,SELF,PT,Y20-64,T,HR,DE,2025,17.2,Germany
A,TOTAL,SELF,PT,Y20-64,T,HR,DK,2008,20.1,Denmark
A,TOTAL,SELF,PT,Y20-64,T,HR,DK,2009,19.1,Denmark
A,TOTAL,SELF,PT,Y20-64,T,HR,DK,2010,20.7,Denmark
A,TOTAL,SELF,PT,Y20-64,T,HR,DK,2011,19.7,Denmark
A,TOTAL,SELF,PT,Y20-64,T,HR,DK,2012,19.4,Denmark
A,TOTAL,SELF,PT,Y20-64,T,HR,DK,2013,20.6,Denmark
A,TOTAL,SELF,PT,Y20-64,T,HR,DK,2014,18.6,Denmark
A,TOTAL,SELF,PT,Y20-64,T,HR,DK,2015,19.0,Denmark
A,TOTAL,SELF,PT,Y20-64,T,HR,DK,2016,19.2,Denmark
A,TOTAL,SELF,PT,Y20-64,T,HR,DK,2017,18.8,Denmark
A,TOTAL,SELF,PT,Y20-64,T,HR,DK,2018,18.0,Denmark
A,TOTAL,SELF,PT,Y20-64,T,HR,DK,2019,19.1,Denmark
A,TOTAL,SELF,PT,Y20-64,T,HR,DK,2020,18.4,Denmark
A,TOTAL,SELF,PT,Y20-64,T,HR,DK,2021,19.0,Denmark
A,TOTAL,SELF,PT,Y20-64,T,HR,DK,2022,19.8,Denmark
A,TOTAL,SELF,PT,Y20-64,T,HR,DK,2023,19.1,Denmark
A,TOTAL,SELF,PT,Y20-64,T,HR,DK,2024,18.4,Denmark
A,TOTAL,SELF,PT,Y20-64,T,HR,DK,2025,19.0,Denmark
A,TOTAL,SELF,PT,Y20-64,T,HR,EE,2008,18.7,Estonia
A,TOTAL,SELF,PT,Y20-64,T,HR,EE,2009,19.0,Estonia
A,TOTAL,SELF,PT,Y20-64,T,HR,EE,2010,20.8,Estonia
A,TOTAL,SELF,PT,Y20-64,T,HR,EE,2011,20.1,Estonia
A,TOTAL,SELF,PT,Y20-64,T,HR,EE,2012,19.6,Estonia
A,TOTAL,SELF,PT,Y20-64,T,HR,EE,2013,18.8,Estonia
A,TOTAL,SELF,PT,Y20-64,T,HR,EE,2014,21.5,Estonia
A,TOTAL,SELF,PT,Y20-64,T,HR,EE,2015,19.7,Estonia
A,TOTAL,SELF,PT,Y20-64,T,HR,EE,2016,19.1,Estonia
A,TOTAL,SELF,PT,Y20-64,T,HR,EE,2017,20.0,Estonia
A,TOTAL,SELF,PT,Y20-64,T,HR,EE,2018,20.4,Estonia
A,TOTAL,SELF,PT,Y20-64,T,HR,EE,2019,20.7,Estonia
A,TOTAL,SELF,PT,Y20-64,T,HR,EE,2020,19.0,Estonia
A,TOTAL,SELF,PT,Y20-64,T,HR,EE,2021,19.0,Estonia
A,TOTAL,SELF,PT,Y20-64,T,HR,EE,2022,19.6,Estonia
A,TOTAL,SELF,PT,Y20-64,T,HR,EE,2023,18.6,Estonia
A,TOTAL,SELF,PT,Y20-64,T,HR,EE,2024,19.0,Estonia
A,TOTAL,SELF,PT,Y20-64,T,HR,EE,2025,19.7,Estonia
A,TOTAL,SELF,PT,Y20-64,T,HR,EL,2008,19.1,Greece
A,TOTAL,SELF,PT,Y20-64,T,HR,EL,2009,18.4,Greece
A,TOTAL,SELF,PT,Y20-64,T,HR,EL,2010,18.5,Greece
A,TOTAL,SELF,PT,Y20-64,T,HR,EL,2011,18.2,Greece
A,TOTAL,SELF,PT,Y20-64,T,HR,EL,2012,18.7,Greece
A,TOTAL,SELF,PT,Y20-64,T,HR,EL,2013,17.2,Greece
A,TOTAL,SELF,PT,Y20-64,T,HR,EL,2014,17.8,Greece
A,TOTAL,SELF,PT,Y20-64,T,HR,EL,2015,18.7,Greece
A,TOTAL,SELF,PT,Y20-64,T,HR,EL,2016,18.5,Greece
A,TOTAL,SELF,PT,Y20-64,T,HR,EL,2017,18.5,Greece
A,TOTAL,SELF,PT,Y20-64,T,HR,EL,2018,18.9,Greece
A,TOTAL,SELF,PT,Y20-64,T,HR,EL,2019,19.6,Greece
A,TOTAL,SELF,PT,Y20-64,T,HR,EL,2020,18.5,Greece
A,TOTAL,SELF,PT,Y20-64,T,HR,EL,2021,19.4,Greece
