freq,unit,na_item,geo,time,value,geo_label
A,PC_EU27_2020_MPPS_CP,NLPR_HW,AT,2012,116.3,Austria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,AT,2013,115.9,Austria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,AT,2014,115.8,Austria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,AT,2015,118.0,Austria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,AT,2016,118.0,Austria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,AT,2017,116.0,Austria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,AT,2018,116.1,Austria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,AT,2019,114.4,Austria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,AT,2020,116.2,Austria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,AT,2021,116.0,Austria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,AT,2022,119.7,Austria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,AT,2023,118.4,Austria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,AT,2024,117.5,Austria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2000,147.0,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2001,144.3,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2002,142.9,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2003,142.5,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2004,142.0,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2005,141.8,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2006,138.8,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2007,137.0,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2008,135.1,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2009,135.9,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2010,136.2,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2011,133.2,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2012,134.3,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2013,133.8,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2014,135.2,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2015,134.8,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2016,134.4,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2017,132.1,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2018,131.7,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2019,131.8,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2020,135.8,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2021,132.2,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2022,132.1,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2023,133.8,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BE,2024,133.7,Belgium
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2000,33.3,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2001,33.7,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2002,34.9,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2003,35.6,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2004,35.6,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2005,37.4,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2006,37.2,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2007,38.5,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2008,39.2,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2009,39.7,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2010,41.6,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2011,42.4,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2012,43.6,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2013,42.6,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2014,43.7,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2015,44.1,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2016,45.4,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2017,45.4,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2018,46.6,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2019,48.6,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2020,48.8,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2021,52.7,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2022,55.6,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2023,54.9,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,BG,2024,58.0,Bulgaria
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2000,82.1,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2001,82.1,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2002,80.5,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2003,79.2,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2004,80.8,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2005,83.3,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2006,84.5,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2007,85.3,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2008,85.7,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2009,85.3,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2010,82.6,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2011,80.2,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2012,78.7,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2013,77.4,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2014,75.6,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2015,76.0,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2016,77.7,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2017,77.2,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2018,76.5,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2019,76.1,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2020,74.2,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2021,75.3,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2022,78.2,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2023,79.7,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CY,2024,80.6,Cyprus
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2000,61.1,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2001,65.7,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2002,64.3,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2003,68.0,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2004,69.5,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2005,70.0,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2006,70.4,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2007,73.4,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2008,73.4,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2009,73.9,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2010,72.2,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2011,71.8,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2012,71.3,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2013,72.2,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2014,73.9,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2015,75.1,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2016,75.1,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2017,76.8,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2018,77.6,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2019,79.9,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2020,81.8,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2021,79.9,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2022,78.6,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2023,79.9,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,CZ,2024,78.7,Czechia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2000,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2001,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2002,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2003,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2004,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2005,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2006,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2007,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2008,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2009,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2010,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2011,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2012,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2013,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2014,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2015,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2016,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2017,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2018,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2019,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2020,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2021,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2022,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2023,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DE,2024,0.0,Germany
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2000,127.6,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2001,124.0,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2002,123.1,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2003,122.5,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2004,126.8,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2005,126.3,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2006,126.0,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2007,125.5,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2008,127.3,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2009,128.3,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2010,134.0,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2011,131.3,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2012,131.4,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2013,132.0,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2014,133.0,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2015,132.2,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2016,132.3,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2017,134.9,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2018,135.8,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2019,133.9,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2020,136.9,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2021,139.1,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2022,139.7,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2023,132.7,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,DK,2024,137.9,Denmark
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2000,38.3,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2001,39.6,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2002,42.1,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2003,44.8,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2004,47.4,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2005,50.4,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2006,52.0,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2007,56.8,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2008,56.9,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2009,60.1,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2010,62.4,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2011,62.0,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2012,64.1,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2013,64.8,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2014,66.5,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2015,64.1,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2016,65.6,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2017,66.2,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2018,70.8,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2019,72.3,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2020,73.6,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2021,78.1,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2022,76.1,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2023,72.9,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EE,2024,72.6,Estonia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2000,73.7,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2001,76.2,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2002,77.0,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2003,78.7,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2004,79.4,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2005,75.0,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2006,77.9,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2007,76.2,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2008,76.9,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2009,76.1,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2010,71.9,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2011,65.4,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2012,61.8,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2013,61.7,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2014,61.0,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2015,61.7,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2016,58.5,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2017,58.5,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2018,55.7,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2019,55.8,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2020,55.6,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2021,53.8,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2022,54.0,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2023,54.7,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EL,2024,54.3,Greece
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2000,100.6,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2001,98.8,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2002,98.3,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2003,97.6,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2004,96.8,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2005,97.4,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2006,99.5,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2007,100.0,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2008,99.4,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2009,101.4,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2010,98.8,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2011,97.2,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2012,99.1,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2013,99.6,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2014,99.5,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2015,98.3,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2016,97.9,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2017,97.6,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2018,95.2,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2019,94.7,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2020,90.9,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2021,92.6,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2022,94.3,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2023,96.4,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,ES,2024,96.3,Spain
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2000,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2001,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2002,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2003,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2004,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2005,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2006,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2007,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2008,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2009,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2010,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2011,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2012,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2013,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2014,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2015,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2016,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2017,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2018,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2019,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2020,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2021,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2022,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2023,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,EU27_2020,2024,100.0,European Union - 27 countries (from 2020)
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2000,119.2,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2001,117.3,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2002,113.6,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2003,112.8,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2004,116.0,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2005,114.6,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2006,113.7,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2007,117.5,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2008,117.8,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2009,114.9,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2010,114.0,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2011,113.4,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2012,110.8,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2013,109.5,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2014,109.1,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2015,108.4,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2016,109.0,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2017,110.8,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2018,109.1,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2019,107.6,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2020,107.6,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2021,109.0,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2022,106.4,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2023,104.7,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FI,2024,105.8,Finland
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2000,134.8,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2001,135.7,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2002,136.5,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2003,132.0,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2004,129.5,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2005,131.8,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2006,131.9,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2007,129.4,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2008,127.5,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2009,127.3,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2010,126.3,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2011,125.0,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2012,122.8,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2013,125.2,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2014,125.2,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2015,124.4,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2016,123.8,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2017,123.3,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2018,122.8,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2019,125.2,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2020,125.2,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2021,119.3,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2022,113.9,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2023,116.0,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,FR,2024,114.3,France
A,PC_EU27_2020_MPPS_CP,NLPR_HW,HR,2000,54.0,Croatia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,HR,2001,54.4,Croatia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,HR,2002,56.1,Croatia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,HR,2003,57.2,Croatia
A,PC_EU27_2020_MPPS_CP,NLPR_HW,HR,2004,58.4,Croatia
