freq,unit,tenure,geo,time,value,geo_label
A,PC,TOTAL,EA18,2020,8.1,Euro area - 18 countries (2014)
A,PC,TOTAL,EA19,2007,8.3,Euro area - 19 countries  (2015-2022)
A,PC,TOTAL,EA19,2008,8.2,Euro area - 19 countries  (2015-2022)
A,PC,TOTAL,EA19,2009,8.0,Euro area - 19 countries  (2015-2022)
A,PC,TOTAL,EA19,2010,9.6,Euro area - 19 countries  (2015-2022)
A,PC,TOTAL,EA19,2011,10.7,Euro area - 19 countries  (2015-2022)
A,PC,TOTAL,EA19,2012,11.1,Euro area - 19 countries  (2015-2022)
A,PC,TOTAL,EA19,2013,11.3,Euro area - 19 countries  (2015-2022)
A,PC,TOTAL,EA19,2014,11.4,Euro area - 19 countries  (2015-2022)
A,PC,TOTAL,EA19,2015,11.3,Euro area - 19 countries  (2015-2022)
A,PC,TOTAL,EA19,2016,11.0,Euro area - 19 countries  (2015-2022)
A,PC,TOTAL,EA19,2017,10.2,Euro area - 19 countries  (2015-2022)
A,PC,TOTAL,EA19,2018,9.8,Euro area - 19 countries  (2015-2022)
A,PC,TOTAL,EA19,2019,9.8,Euro area - 19 countries  (2015-2022)
A,PC,TOTAL,EA19,2020,8.0,Euro area - 19 countries  (2015-2022)
A,PC,TOTAL,EA19,2021,8.7,Euro area - 19 countries  (2015-2022)
A,PC,TOTAL,EA20,2014,11.4,Euro area – 20 countries (2023-2025)
A,PC,TOTAL,EA20,2015,11.3,Euro area – 20 countries (2023-2025)
A,PC,TOTAL,EA20,2016,10.9,Euro area – 20 countries (2023-2025)
A,PC,TOTAL,EA20,2017,10.1,Euro area – 20 countries (2023-2025)
A,PC,TOTAL,EA20,2018,9.7,Euro area – 20 countries (2023-2025)
A,PC,TOTAL,EA20,2019,9.8,Euro area – 20 countries (2023-2025)
A,PC,TOTAL,EA20,2020,8.0,Euro area – 20 countries (2023-2025)
A,PC,TOTAL,EA20,2021,9.3,Euro area – 20 countries (2023-2025)
A,PC,TOTAL,EA20,2022,8.8,Euro area – 20 countries (2023-2025)
A,PC,TOTAL,EA20,2023,8.9,Euro area – 20 countries (2023-2025)
A,PC,TOTAL,EA20,2024,8.5,Euro area – 20 countries (2023-2025)
A,PC,TOTAL,EE,2006,6.8,Estonia
A,PC,TOTAL,EE,2007,5.2,Estonia
A,PC,TOTAL,EE,2008,3.6,Estonia
A,PC,TOTAL,EE,2009,4.4,Estonia
A,PC,TOTAL,EE,2010,6.0,Estonia
A,PC,TOTAL,EE,2011,7.4,Estonia
A,PC,TOTAL,EE,2012,7.9,Estonia
A,PC,TOTAL,EE,2013,7.2,Estonia
A,PC,TOTAL,EE,2014,8.3,Estonia
A,PC,TOTAL,EE,2015,6.8,Estonia
A,PC,TOTAL,EE,2016,4.9,Estonia
A,PC,TOTAL,EE,2017,4.8,Estonia
A,PC,TOTAL,EE,2018,4.0,Estonia
A,PC,TOTAL,EE,2019,4.4,Estonia
A,PC,TOTAL,EE,2020,4.4,Estonia
A,PC,TOTAL,EE,2021,4.4,Estonia
A,PC,TOTAL,EE,2022,4.9,Estonia
A,PC,TOTAL,EE,2023,7.6,Estonia
A,PC,TOTAL,EE,2024,8.6,Estonia
A,PC,TOTAL,EL,2007,15.8,Greece
A,PC,TOTAL,EL,2008,22.2,Greece
A,PC,TOTAL,EL,2009,21.8,Greece
A,PC,TOTAL,EL,2010,18.1,Greece
A,PC,TOTAL,EL,2011,24.2,Greece
A,PC,TOTAL,EL,2012,33.1,Greece
A,PC,TOTAL,EL,2013,36.9,Greece
A,PC,TOTAL,EL,2014,44.9,Greece
A,PC,TOTAL,EL,2015,45.5,Greece
A,PC,TOTAL,EL,2016,40.5,Greece
A,PC,TOTAL,EL,2017,39.6,Greece
A,PC,TOTAL,EL,2018,39.5,Greece
A,PC,TOTAL,EL,2019,36.2,Greece
A,PC,TOTAL,EL,2020,33.3,Greece
A,PC,TOTAL,EL,2021,28.8,Greece
A,PC,TOTAL,EL,2022,26.7,Greece
A,PC,TOTAL,EL,2023,28.5,Greece
A,PC,TOTAL,EL,2024,28.9,Greece
A,PC,TOTAL,ES,2007,8.3,Spain
A,PC,TOTAL,ES,2008,9.4,Spain
A,PC,TOTAL,ES,2009,10.4,Spain
A,PC,TOTAL,ES,2010,9.7,Spain
A,PC,TOTAL,ES,2011,10.0,Spain
A,PC,TOTAL,ES,2012,10.7,Spain
A,PC,TOTAL,ES,2013,10.3,Spain
A,PC,TOTAL,ES,2014,10.9,Spain
A,PC,TOTAL,ES,2015,10.3,Spain
A,PC,TOTAL,ES,2016,10.2,Spain
A,PC,TOTAL,ES,2017,9.8,Spain
A,PC,TOTAL,ES,2018,8.9,Spain
A,PC,TOTAL,ES,2019,8.5,Spain
A,PC,TOTAL,ES,2020,8.2,Spain
A,PC,TOTAL,ES,2021,9.9,Spain
A,PC,TOTAL,ES,2022,9.2,Spain
A,PC,TOTAL,ES,2023,8.2,Spain
A,PC,TOTAL,ES,2024,7.8,Spain
A,PC,TOTAL,EU,2007,10.7,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
A,PC,TOTAL,EU,2008,10.5,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
A,PC,TOTAL,EU,2009,9.9,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
A,PC,TOTAL,EU,2010,10.8,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
A,PC,TOTAL,EU,2011,11.4,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
A,PC,TOTAL,EU,2012,11.0,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
A,PC,TOTAL,EU,2013,11.1,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
A,PC,TOTAL,EU,2014,11.6,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
A,PC,TOTAL,EU,2015,11.4,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
A,PC,TOTAL,EU,2016,11.1,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
A,PC,TOTAL,EU,2017,10.4,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
A,PC,TOTAL,EU,2018,10.3,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
A,PC,TOTAL,EU,2019,10.1,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
A,PC,TOTAL,EU27_2007,2007,10.7,European Union - 27 countries (2007-2013)
A,PC,TOTAL,EU27_2007,2008,10.5,European Union - 27 countries (2007-2013)
A,PC,TOTAL,EU27_2007,2009,9.9,European Union - 27 countries (2007-2013)
A,PC,TOTAL,EU27_2007,2010,10.7,European Union - 27 countries (2007-2013)
A,PC,TOTAL,EU27_2007,2011,11.4,European Union - 27 countries (2007-2013)
A,PC,TOTAL,EU27_2007,2012,11.0,European Union - 27 countries (2007-2013)
A,PC,TOTAL,EU27_2007,2013,11.1,European Union - 27 countries (2007-2013)
A,PC,TOTAL,EU27_2007,2014,11.7,European Union - 27 countries (2007-2013)
A,PC,TOTAL,EU27_2007,2015,11.4,European Union - 27 countries (2007-2013)
A,PC,TOTAL,EU27_2007,2016,11.1,European Union - 27 countries (2007-2013)
A,PC,TOTAL,EU27_2007,2017,10.5,European Union - 27 countries (2007-2013)
A,PC,TOTAL,EU27_2007,2018,10.3,European Union - 27 countries (2007-2013)
A,PC,TOTAL,EU27_2007,2019,10.2,European Union - 27 countries (2007-2013)
A,PC,TOTAL,EU27_2020,2010,10.0,European Union - 27 countries (from 2020)
A,PC,TOTAL,EU27_2020,2011,10.6,European Union - 27 countries (from 2020)
A,PC,TOTAL,EU27_2020,2012,11.5,European Union - 27 countries (from 2020)
A,PC,TOTAL,EU27_2020,2013,11.6,European Union - 27 countries (from 2020)
A,PC,TOTAL,EU27_2020,2014,11.5,European Union - 27 countries (from 2020)
A,PC,TOTAL,EU27_2020,2015,11.2,European Union - 27 countries (from 2020)
A,PC,TOTAL,EU27_2020,2016,10.9,European Union - 27 countries (from 2020)
A,PC,TOTAL,EU27_2020,2017,10.1,European Union - 27 countries (from 2020)
A,PC,TOTAL,EU27_2020,2018,9.6,European Union - 27 countries (from 2020)
A,PC,TOTAL,EU27_2020,2019,9.4,European Union - 27 countries (from 2020)
A,PC,TOTAL,EU27_2020,2020,7.8,European Union - 27 countries (from 2020)
A,PC,TOTAL,EU27_2020,2021,8.7,European Union - 27 countries (from 2020)
A,PC,TOTAL,EU27_2020,2022,8.7,European Union - 27 countries (from 2020)
A,PC,TOTAL,EU27_2020,2023,8.8,European Union - 27 countries (from 2020)
A,PC,TOTAL,EU27_2020,2024,8.2,European Union - 27 countries (from 2020)
A,PC,TOTAL,EU28,2010,10.8,European Union - 28 countries (2013-2020)
A,PC,TOTAL,EU28,2011,11.4,European Union - 28 countries (2013-2020)
A,PC,TOTAL,EU28,2012,11.0,European Union - 28 countries (2013-2020)
A,PC,TOTAL,EU28,2013,11.1,European Union - 28 countries (2013-2020)
A,PC,TOTAL,EU28,2014,11.6,European Union - 28 countries (2013-2020)
A,PC,TOTAL,EU28,2015,11.4,European Union - 28 countries (2013-2020)
A,PC,TOTAL,EU28,2016,11.1,European Union - 28 countries (2013-2020)
A,PC,TOTAL,EU28,2017,10.4,European Union - 28 countries (2013-2020)
A,PC,TOTAL,EU28,2018,10.3,European Union - 28 countries (2013-2020)
A,PC,TOTAL,EU28,2019,10.1,European Union - 28 countries (2013-2020)
A,PC,TOTAL,FI,2004,3.8,Finland
A,PC,TOTAL,FI,2005,3.5,Finland
A,PC,TOTAL,FI,2006,3.7,Finland
A,PC,TOTAL,FI,2007,4.7,Finland
A,PC,TOTAL,FI,2008,4.7,Finland
A,PC,TOTAL,FI,2009,4.4,Finland
A,PC,TOTAL,FI,2010,4.2,Finland
A,PC,TOTAL,FI,2011,4.4,Finland
A,PC,TOTAL,FI,2012,4.5,Finland
A,PC,TOTAL,FI,2013,4.9,Finland
A,PC,TOTAL,FI,2014,5.1,Finland
A,PC,TOTAL,FI,2015,4.9,Finland
A,PC,TOTAL,FI,2016,4.4,Finland
A,PC,TOTAL,FI,2017,4.3,Finland
A,PC,TOTAL,FI,2018,4.3,Finland
A,PC,TOTAL,FI,2019,4.0,Finland
A,PC,TOTAL,FI,2020,4.1,Finland
A,PC,TOTAL,FI,2021,4.3,Finland
A,PC,TOTAL,FI,2022,5.4,Finland
A,PC,TOTAL,FI,2023,5.5,Finland
A,PC,TOTAL,FI,2024,5.4,Finland
A,PC,TOTAL,FR,2005,5.3,France
A,PC,TOTAL,FR,2006,6.0,France
A,PC,TOTAL,FR,2007,5.7,France
A,PC,TOTAL,FR,2008,4.2,France
A,PC,TOTAL,FR,2009,4.0,France
A,PC,TOTAL,FR,2010,5.1,France
A,PC,TOTAL,FR,2011,5.2,France
A,PC,TOTAL,FR,2012,5.2,France
A,PC,TOTAL,FR,2013,5.2,France
A,PC,TOTAL,FR,2014,5.1,France
A,PC,TOTAL,FR,2015,5.7,France
A,PC,TOTAL,FR,2016,5.2,France
A,PC,TOTAL,FR,2017,5.0,France
A,PC,TOTAL,FR,2018,4.7,France
A,PC,TOTAL,FR,2019,5.5,France
A,PC,TOTAL,FR,2020,5.6,France
A,PC,TOTAL,FR,2022,6.5,France
A,PC,TOTAL,FR,2023,6.5,France
A,PC,TOTAL,FR,2024,7.0,France
A,PC,TOTAL,HR,2010,14.1,Croatia
A,PC,TOTAL,HR,2011,8.0,Croatia
A,PC,TOTAL,HR,2012,6.8,Croatia
A,PC,TOTAL,HR,2013,8.4,Croatia
A,PC,TOTAL,HR,2014,7.5,Croatia
A,PC,TOTAL,HR,2015,7.2,Croatia
A,PC,TOTAL,HR,2016,6.4,Croatia
A,PC,TOTAL,HR,2017,5.8,Croatia
A,PC,TOTAL,HR,2018,5.1,Croatia
A,PC,TOTAL,HR,2019,4.7,Croatia
A,PC,TOTAL,HR,2020,4.2,Croatia
A,PC,TOTAL,HR,2021,4.5,Croatia
A,PC,TOTAL,HR,2022,3.8,Croatia
A,PC,TOTAL,HR,2023,4.0,Croatia
A,PC,TOTAL,HR,2024,3.7,Croatia
A,PC,TOTAL,HU,2005,18.1,Hungary
A,PC,TOTAL,HU,2006,12.3,Hungary
A,PC,TOTAL,HU,2007,10.9,Hungary
A,PC,TOTAL,HU,2008,11.6,Hungary
A,PC,TOTAL,HU,2009,8.9,Hungary
A,PC,TOTAL,HU,2010,11.3,Hungary
A,PC,TOTAL,HU,2011,13.0,Hungary
A,PC,TOTAL,HU,2012,14.7,Hungary
A,PC,TOTAL,HU,2013,14.3,Hungary
A,PC,TOTAL,HU,2014,12.8,Hungary
A,PC,TOTAL,HU,2015,8.6,Hungary
A,PC,TOTAL,HU,2016,8.8,Hungary
A,PC,TOTAL,HU,2017,10.7,Hungary
A,PC,TOTAL,HU,2018,9.6,Hungary
A,PC,TOTAL,HU,2019,3.9,Hungary
A,PC,TOTAL,HU,2020,3.7,Hungary
A,PC,TOTAL,HU,2021,2.7,Hungary
A,PC,TOTAL,HU,2022,8.1,Hungary
A,PC,TOTAL,HU,2023,7.3,Hungary
A,PC,TOTAL,HU,2024,9.0,Hungary
A,PC,TOTAL,IE,2003,7.3,Ireland
A,PC,TOTAL,IE,2004,2.2,Ireland
A,PC,TOTAL,IE,2005,2.7,Ireland
A,PC,TOTAL,IE,2006,2.5,Ireland
A,PC,TOTAL,IE,2007,3.1,Ireland
A,PC,TOTAL,IE,2008,3.3,Ireland
A,PC,TOTAL,IE,2009,4.0,Ireland
A,PC,TOTAL,IE,2010,4.9,Ireland
A,PC,TOTAL,IE,2011,6.1,Ireland
A,PC,TOTAL,IE,2012,6.5,Ireland
A,PC,TOTAL,IE,2013,4.6,Ireland
A,PC,TOTAL,IE,2014,6.4,Ireland
A,PC,TOTAL,IE,2015,4.7,Ireland
A,PC,TOTAL,IE,2016,4.6,Ireland
A,PC,TOTAL,IE,2017,4.5,Ireland
A,PC,TOTAL,IE,2018,3.4,Ireland
A,PC,TOTAL,IE,2019,5.2,Ireland
A,PC,TOTAL,IE,2020,4.2,Ireland
A,PC,TOTAL,IE,2021,2.6,Ireland
A,PC,TOTAL,IE,2022,3.7,Ireland
A,PC,TOTAL,IE,2023,4.7,Ireland
A,PC,TOTAL,IE,2024,4.5,Ireland
A,PC,TOTAL,IS,2004,10.3,Iceland
A,PC,TOTAL,IS,2005,12.5,Iceland
A,PC,TOTAL,IS,2006,14.3,Iceland
A,PC,TOTAL,IS,2007,10.5,Iceland
A,PC,TOTAL,IS,2008,11.4,Iceland
A,PC,TOTAL,IS,2009,9.5,Iceland
A,PC,TOTAL,IS,2010,9.6,Iceland
A,PC,TOTAL,IS,2011,11.3,Iceland
A,PC,TOTAL,IS,2012,9.0,Iceland
A,PC,TOTAL,IS,2013,8.8,Iceland
A,PC,TOTAL,IS,2014,8.1,Iceland
A,PC,TOTAL,IS,2015,8.2,Iceland
A,PC,TOTAL,IS,2016,6.3,Iceland
A,PC,TOTAL,IS,2017,8.4,Iceland
A,PC,TOTAL,IS,2018,8.9,Iceland
A,PC,TOTAL,IS,2019,12.6,Iceland
A,PC,TOTAL,IS,2020,13.1,Iceland
A,PC,TOTAL,IT,2004,12.2,Italy
A,PC,TOTAL,IT,2005,12.6,Italy
A,PC,TOTAL,IT,2006,12.2,Italy
A,PC,TOTAL,IT,2007,7.5,Italy
A,PC,TOTAL,IT,2008,8.3,Italy
A,PC,TOTAL,IT,2009,7.8,Italy
A,PC,TOTAL,IT,2010,7.7,Italy
A,PC,TOTAL,IT,2011,8.7,Italy
A,PC,TOTAL,IT,2012,8.1,Italy
A,PC,TOTAL,IT,2013,8.9,Italy
A,PC,TOTAL,IT,2014,8.5,Italy
A,PC,TOTAL,IT,2015,8.6,Italy
A,PC,TOTAL,IT,2016,9.6,Italy
A,PC,TOTAL,IT,2017,8.2,Italy
A,PC,TOTAL,IT,2018,8.2,Italy
A,PC,TOTAL,IT,2019,8.7,Italy
A,PC,TOTAL,IT,2020,7.2,Italy
A,PC,TOTAL,IT,2021,7.2,Italy
A,PC,TOTAL,IT,2022,6.6,Italy
A,PC,TOTAL,IT,2023,5.7,Italy
A,PC,TOTAL,IT,2024,5.1,Italy
A,PC,TOTAL,LT,2005,9.0,Lithuania
A,PC,TOTAL,LT,2006,6.9,Lithuania
A,PC,TOTAL,LT,2007,4.8,Lithuania
A,PC,TOTAL,LT,2008,5.0,Lithuania
A,PC,TOTAL,LT,2009,5.6,Lithuania
A,PC,TOTAL,LT,2010,10.6,Lithuania
A,PC,TOTAL,LT,2011,11.1,Lithuania
A,PC,TOTAL,LT,2012,8.9,Lithuania
A,PC,TOTAL,LT,2013,8.2,Lithuania
A,PC,TOTAL,LT,2014,7.1,Lithuania
A,PC,TOTAL,LT,2015,9.1,Lithuania
A,PC,TOTAL,LT,2016,7.8,Lithuania
A,PC,TOTAL,LT,2017,7.2,Lithuania
A,PC,TOTAL,LT,2018,5.6,Lithuania
A,PC,TOTAL,LT,2019,4.8,Lithuania
A,PC,TOTAL,LT,2020,2.7,Lithuania
A,PC,TOTAL,LT,2021,2.7,Lithuania
A,PC,TOTAL,LT,2022,3.5,Lithuania
A,PC,TOTAL,LT,2023,5.2,Lithuania
A,PC,TOTAL,LT,2024,6.2,Lithuania
A,PC,TOTAL,LU,2007,3.9,Luxembourg
A,PC,TOTAL,LU,2008,3.7,Luxembourg
A,PC,TOTAL,LU,2009,3.7,Luxembourg
A,PC,TOTAL,LU,2010,4.7,Luxembourg
A,PC,TOTAL,LU,2011,4.2,Luxembourg
A,PC,TOTAL,LU,2012,4.9,Luxembourg
A,PC,TOTAL,LU,2013,5.6,Luxembourg
A,PC,TOTAL,LU,2014,6.8,Luxembourg
A,PC,TOTAL,LU,2015,6.0,Luxembourg
A,PC,TOTAL,LU,2016,7.0,Luxembourg
A,PC,TOTAL,LU,2017,7.1,Luxembourg
A,PC,TOTAL,LU,2018,9.3,Luxembourg
A,PC,TOTAL,LU,2019,10.1,Luxembourg
A,PC,TOTAL,LU,2020,8.5,Luxembourg
A,PC,TOTAL,LU,2021,5.1,Luxembourg
A,PC,TOTAL,LU,2022,9.0,Luxembourg
A,PC,TOTAL,LU,2023,11.5,Luxembourg
A,PC,TOTAL,LU,2024,8.0,Luxembourg
A,PC,TOTAL,LV,2007,9.9,Latvia
A,PC,TOTAL,LV,2008,8.7,Latvia
A,PC,TOTAL,LV,2009,9.3,Latvia
A,PC,TOTAL,LV,2010,9.8,Latvia
A,PC,TOTAL,LV,2011,12.5,Latvia
A,PC,TOTAL,LV,2012,11.2,Latvia
A,PC,TOTAL,LV,2013,11.4,Latvia
A,PC,TOTAL,LV,2014,9.6,Latvia
A,PC,TOTAL,LV,2015,8.1,Latvia
A,PC,TOTAL,LV,2016,7.0,Latvia
A,PC,TOTAL,LV,2017,6.9,Latvia
A,PC,TOTAL,LV,2018,6.7,Latvia
A,PC,TOTAL,LV,2019,5.4,Latvia
A,PC,TOTAL,LV,2020,4.8,Latvia
A,PC,TOTAL,LV,2021,4.9,Latvia
A,PC,TOTAL,LV,2022,5.4,Latvia
A,PC,TOTAL,LV,2023,7.2,Latvia
A,PC,TOTAL,LV,2024,6.7,Latvia
A,PC,TOTAL,ME,2013,19.8,Montenegro
A,PC,TOTAL,ME,2014,16.9,Montenegro
A,PC,TOTAL,ME,2015,16.8,Montenegro
A,PC,TOTAL,ME,2016,16.5,Montenegro
A,PC,TOTAL,ME,2017,15.1,Montenegro
A,PC,TOTAL,ME,2018,14.7,Montenegro
A,PC,TOTAL,ME,2019,11.7,Montenegro
A,PC,TOTAL,ME,2020,9.4,Montenegro
A,PC,TOTAL,ME,2021,8.0,Montenegro
A,PC,TOTAL,ME,2022,5.8,Montenegro
A,PC,TOTAL,ME,2023,6.1,Montenegro
A,PC,TOTAL,MK,2012,20.1,North Macedonia
A,PC,TOTAL,MK,2013,17.6,North Macedonia
A,PC,TOTAL,MK,2014,15.6,North Macedonia
A,PC,TOTAL,MK,2015,12.3,North Macedonia
A,PC,TOTAL,MK,2016,12.5,North Macedonia
A,PC,TOTAL,MK,2017,11.7,North Macedonia
A,PC,TOTAL,MK,2018,10.2,North Macedonia
A,PC,TOTAL,MK,2019,9.9,North Macedonia
A,PC,TOTAL,MK,2020,8.5,North Macedonia
A,PC,TOTAL,MK,2021,7.8,North Macedonia
A,PC,TOTAL,MK,2022,8.9,North Macedonia
A,PC,TOTAL,MK,2023,8.5,North Macedonia
A,PC,TOTAL,MK,2024,5.6,North Macedonia
A,PC,TOTAL,MT,2005,1.7,Malta
A,PC,TOTAL,MT,2006,1.8,Malta
A,PC,TOTAL,MT,2007,2.5,Malta
A,PC,TOTAL,MT,2008,3.3,Malta
A,PC,TOTAL,MT,2009,2.8,Malta
A,PC,TOTAL,MT,2010,3.7,Malta
A,PC,TOTAL,MT,2011,3.0,Malta
A,PC,TOTAL,MT,2012,2.6,Malta
A,PC,TOTAL,MT,2013,2.5,Malta
A,PC,TOTAL,MT,2014,1.6,Malta
A,PC,TOTAL,MT,2015,1.1,Malta
A,PC,TOTAL,MT,2016,1.4,Malta
A,PC,TOTAL,MT,2017,1.4,Malta
A,PC,TOTAL,MT,2018,1.7,Malta
A,PC,TOTAL,MT,2019,2.6,Malta
A,PC,TOTAL,MT,2020,2.8,Malta
A,PC,TOTAL,MT,2021,2.7,Malta
A,PC,TOTAL,MT,2022,2.9,Malta
A,PC,TOTAL,MT,2023,6.0,Malta
A,PC,TOTAL,MT,2024,5.9,Malta
A,PC,TOTAL,NL,2005,20.2,Netherlands
A,PC,TOTAL,NL,2006,19.7,Netherlands
A,PC,TOTAL,NL,2007,18.3,Netherlands
A,PC,TOTAL,NL,2008,13.7,Netherlands
A,PC,TOTAL,NL,2009,13.1,Netherlands
A,PC,TOTAL,NL,2010,14.0,Netherlands
A,PC,TOTAL,NL,2011,14.5,Netherlands
A,PC,TOTAL,NL,2012,14.4,Netherlands
A,PC,TOTAL,NL,2013,15.7,Netherlands
A,PC,TOTAL,NL,2014,15.4,Netherlands
A,PC,TOTAL,NL,2015,14.9,Netherlands
A,PC,TOTAL,NL,2016,10.7,Netherlands
A,PC,TOTAL,NL,2017,9.4,Netherlands
A,PC,TOTAL,NL,2018,9.4,Netherlands
A,PC,TOTAL,NL,2019,9.9,Netherlands
A,PC,TOTAL,NL,2020,8.3,Netherlands
A,PC,TOTAL,NL,2021,8.3,Netherlands
A,PC,TOTAL,NL,2022,10.0,Netherlands
A,PC,TOTAL,NL,2023,9.3,Netherlands
A,PC,TOTAL,NL,2024,6.9,Netherlands
A,PC,TOTAL,NO,2004,8.2,Norway
A,PC,TOTAL,NO,2005,4.3,Norway
A,PC,TOTAL,NO,2006,10.8,Norway
A,PC,TOTAL,NO,2007,12.8,Norway
A,PC,TOTAL,NO,2008,12.7,Norway
A,PC,TOTAL,NO,2009,10.9,Norway
A,PC,TOTAL,NO,2010,9.1,Norway
A,PC,TOTAL,NO,2011,10.6,Norway
A,PC,TOTAL,NO,2012,9.8,Norway
A,PC,TOTAL,NO,2013,9.6,Norway
A,PC,TOTAL,NO,2014,8.3,Norway
A,PC,TOTAL,NO,2015,9.5,Norway
A,PC,TOTAL,NO,2016,9.8,Norway
A,PC,TOTAL,NO,2017,9.5,Norway
A,PC,TOTAL,NO,2018,10.7,Norway
A,PC,TOTAL,NO,2019,10.6,Norway
A,PC,TOTAL,NO,2020,9.5,Norway
A,PC,TOTAL,NO,2021,10.9,Norway
A,PC,TOTAL,NO,2022,12.4,Norway
A,PC,TOTAL,NO,2023,13.9,Norway
A,PC,TOTAL,NO,2024,15.4,Norway
A,PC,TOTAL,PL,2007,10.5,Poland
A,PC,TOTAL,PL,2008,9.7,Poland
A,PC,TOTAL,PL,2009,8.2,Poland
A,PC,TOTAL,PL,2010,9.1,Poland
A,PC,TOTAL,PL,2011,10.2,Poland
A,PC,TOTAL,PL,2012,10.5,Poland
A,PC,TOTAL,PL,2013,10.3,Poland
A,PC,TOTAL,PL,2014,9.6,Poland
A,PC,TOTAL,PL,2015,8.7,Poland
A,PC,TOTAL,PL,2016,7.7,Poland
A,PC,TOTAL,PL,2017,6.7,Poland
A,PC,TOTAL,PL,2018,6.2,Poland
A,PC,TOTAL,PL,2019,6.0,Poland
A,PC,TOTAL,PL,2020,4.9,Poland
A,PC,TOTAL,PL,2021,5.7,Poland
A,PC,TOTAL,PL,2022,5.6,Poland
A,PC,TOTAL,PL,2023,5.9,Poland
A,PC,TOTAL,PL,2024,5.2,Poland
A,PC,TOTAL,PT,2005,4.3,Portugal
A,PC,TOTAL,PT,2007,7.4,Portugal
A,PC,TOTAL,PT,2008,7.6,Portugal
A,PC,TOTAL,PT,2009,6.1,Portugal
A,PC,TOTAL,PT,2010,4.2,Portugal
A,PC,TOTAL,PT,2011,7.2,Portugal
A,PC,TOTAL,PT,2012,8.3,Portugal
A,PC,TOTAL,PT,2013,8.3,Portugal
A,PC,TOTAL,PT,2014,9.2,Portugal
A,PC,TOTAL,PT,2015,9.1,Portugal
A,PC,TOTAL,PT,2016,7.5,Portugal
A,PC,TOTAL,PT,2017,6.7,Portugal
A,PC,TOTAL,PT,2018,5.7,Portugal
A,PC,TOTAL,PT,2019,5.7,Portugal
A,PC,TOTAL,PT,2020,4.1,Portugal
A,PC,TOTAL,PT,2021,5.9,Portugal
A,PC,TOTAL,PT,2022,5.0,Portugal
A,PC,TOTAL,PT,2023,4.9,Portugal
A,PC,TOTAL,PT,2024,6.9,Portugal
A,PC,TOTAL,RO,2007,19.7,Romania
A,PC,TOTAL,RO,2008,19.1,Romania
A,PC,TOTAL,RO,2009,15.4,Romania
A,PC,TOTAL,RO,2010,15.8,Romania
A,PC,TOTAL,RO,2011,10.5,Romania
A,PC,TOTAL,RO,2012,18.4,Romania
A,PC,TOTAL,RO,2013,16.9,Romania
A,PC,TOTAL,RO,2014,16.2,Romania
A,PC,TOTAL,RO,2015,15.9,Romania
A,PC,TOTAL,RO,2016,14.4,Romania
A,PC,TOTAL,RO,2017,12.3,Romania
A,PC,TOTAL,RO,2018,10.3,Romania
A,PC,TOTAL,RO,2019,8.6,Romania
A,PC,TOTAL,RO,2020,7.1,Romania
A,PC,TOTAL,RO,2021,7.5,Romania
A,PC,TOTAL,RO,2022,8.5,Romania
A,PC,TOTAL,RO,2023,9.1,Romania
A,PC,TOTAL,RO,2024,4.7,Romania
A,PC,TOTAL,RS,2013,28.0,Serbia
A,PC,TOTAL,RS,2014,31.7,Serbia
A,PC,TOTAL,RS,2015,33.7,Serbia
A,PC,TOTAL,RS,2016,31.0,Serbia
A,PC,TOTAL,RS,2017,33.6,Serbia
A,PC,TOTAL,RS,2018,31.3,Serbia
A,PC,TOTAL,RS,2019,22.7,Serbia
A,PC,TOTAL,RS,2020,19.5,Serbia
